lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
16.71364,38.99073,0.14875643,790.2125,CENOZOIC,111.83642067418938,3,0,t_0
16.5558,38.99588,0.18093233,765.23114,PRECAMBRIAN,98.4616570281388,3,0,t_1
16.39795,39.00089,0.060209155,576.0995,PALEOZOIC,85.22670056715779,2,0,t_2
16.63802,39.05489,0.20237696,870.00006,PRECAMBRIAN,103.99909598340304,3,0,t_3
16.48009,39.05998,0.015524905,397.83643,PRECAMBRIAN,90.5170937498321,3,0,t_4
16.72033,39.11386,0.103229865,698.83264,PALEOZOIC,109.78372962859318,3,0,t_5
16.56232,39.11901,0.1610597,735.3701,PRECAMBRIAN,96.2568016151917,3,0,t_6
16.40429,39.12403,0.09216074,606.49054,PALEOZOIC,82.74060524111354,3,0,t_7
16.64463,39.17799,0.08688227,629.7264,PALEOZOIC,102.12837339116872,3,0,t_8
16.48653,39.18307,0.02658623,387.6681,PRECAMBRIAN,88.60508786537379,3,0,t_9
16.87146,38.98544,0.04418759,406.0066,PLEISTOCENE,125.26830434342202,2,0,t_10
16.95384,39.04432,0.0413454,441.7637,PLEISTOCENE,130.99155469001022,2,0,t_11
16.79594,39.04968,0.18886498,813.8185,CENOZOIC,117.4902919657154,3,0,t_12
17.03631,39.10315,0.008629819,358.17352,PLEISTOCENE,136.83767094596251,2,0,t_13
16.87833,39.10857,0.09605773,676.10486,PLEISTOCENE,123.31173060310503,2,0,t_14
16.9608,39.16741,0.008989125,360.73492,HOLOCENE,129.17460244282802,2,0,t_15
16.80272,39.17277,0.07227344,594.892,PALEOZOIC,115.651581481841,3,0,t_16
17.04336,39.22619,0.019204212,356.36932,PLEISTOCENE,135.03285065332625,2,0,t_17
16.72704,39.23691,0.19222416,788.5826,PALEOZOIC,107.99730918275236,3,0,t_18
16.56885,39.24206,0.15502632,763.37085,PRECAMBRIAN,94.4780342470256,3,0,t_19
16.41065,39.24708,0.09284564,658.04364,PRECAMBRIAN,80.95780586834988,3,0,t_20
