custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_70,2.9104,36.6595,494.29,0,235.8482013739354,0.9926550930768302
m_71,4.2134,36.5707,605.88,0,121.06408863107025,0.7864358316943529
m_72,3.9015,36.3705,314.47,0,446.9814513342251,1.6652634642423965
m_73,2.891,36.5803,313.47,0,447.83482898724645,1.6713421913082263
m_74,2.8313,36.4808,405.94,0,348.34313788559905,1.2434640356243132
m_75,4.2687,36.3597,599.19,0,126.50272962846374,0.7964889028202968
m_76,2.7313,36.4484,381.88,0,377.6017329242984,1.3334882483157193
m_77,2.6896,36.47,354.47,0,408.4276298689564,1.4520937329848504
s_78,4.35,36.74,597.77,0,127.68180398976745,0.798653784702491
s_79,2.42,36.37,486.06,0,246.02598023061637,1.0119064323184483
m_80,3.8821,36.6823,704.3,0,61.422369680503046,0.6620317022453822
m_81,4.0209,36.729,524.84,0,199.7175744502377,0.9268357517921366
m_82,4.2522,36.8717,713.57,0,57.51090330950554,0.6522020073704834
m_83,3.7716,36.5779,734.51,0,49.54506702428274,0.6309750673752613
m_84,3.9836,36.6499,486.56,0,245.4032426015984,1.0107169230262352
m_85,4.1746,36.759,900.0,0,15.458011655936474,0.5001037964306755
m_86,3.8358,36.5384,658.16,0,84.92550001988272,0.715389174824095
m_87,3.7627,36.4592,526.85,0,197.4470613623418,0.9227916839469966
m_88,3.6284,36.3873,437.06,0,308.6921252799049,1.1427062637087222
m_89,2.9776,36.7818,400.32,0,355.32200420735194,1.2634546110273057
m_90,2.9985,36.6499,451.21,0,290.41458545974444,1.1018039649492786
m_91,3.0075,36.5779,264.96,0,482.4224255646117,2.0257940990156507
m_92,4.0985,36.56,467.04,0,270.06038591707687,1.059186696606064
m_93,3.0463,36.4796,900.0,0,15.458011655936474,0.5001037964306755
m_94,3.7522,36.3201,469.71,0,266.6517845115917,1.0523017286073146
m_95,3.8015,36.3309,409.58,0,343.7844973769221,1.2308299677986807
m_96,2.8687,36.5396,365.17,0,396.7681762023774,1.4035219127461382
m_97,4.2806,36.5228,431.65,0,315.6655692189529,1.159105230626464
m_98,2.8493,36.4988,381.86,0,377.6253045693035,1.333568147561972
m_99,4.0731,36.3201,328.43,0,434.48833578294943,1.584539229498003
m_100,4.593,36.6415,900.0,0,15.458011655936474,0.5001037964306755
m_101,4.0716,36.3118,328.43,0,434.48833578294943,1.584539229498003
m_102,4.4328,36.5204,680.83,0,72.49167344403315,0.6882042139056159
m_103,4.1537,36.3309,217.15,0,504.1269473067072,2.5436674493187916
m_104,4.3149,36.3597,656.6,0,85.84874866122732,0.7173339363034438
m_105,2.7627,36.3501,476.45,0,258.09268077678644,1.0352893709002033
m_106,2.6179,36.4604,559.79,0,162.44002432055186,0.860939882279536
m_107,2.843,36.1981,468.89,0,267.69763271332835,1.0544072702890255
m_108,2.7442,36.2594,592.91,0,131.78290588556058,0.8061473364270316
m_109,2.6806,36.3201,544.26,0,178.40995674225866,0.8891008814230855
m_110,2.4942,36.5896,612.93,0,115.5391102158477,0.7760961645898349
m_111,3.7733,35.8821,354.13,0,408.78956611036233,1.4536887557480993
m_112,5.064,36.7594,804.53,0,30.087789921274975,0.5685560119197324
m_113,2.4244,36.4717,441.48,0,302.9846946393631,1.1296277679608753
m_114,5.1686,36.6462,408.42,0,345.24032012774535,1.2348300029213974
m_115,2.75,35.8774,496.59,0,233.0331949827901,0.9873972305856429
m_116,2.1047,36.5802,600.0,0,125.83403858285287,0.7952589249703402
m_117,5.4767,36.6745,900.0,0,15.458011655936474,0.5001037964306755
m_118,1.8081,36.533,867.85,0,19.290248068591712,0.5213542068483121
m_119,1.314,36.5047,527.09,0,197.17692374835437,0.9223110195869965
s_120,2.79,36.47,363.8,0,398.2893597305164,1.4095700370152402
m_121,3.2239,36.4197,794.68,0,32.26616451830487,0.5766251894944082
m_122,4.5233,36.4623,828.0,0,25.489481036048268,0.5501572961649022
m_123,4.7965,36.4434,723.43,0,53.61530555756993,0.6420427843795774
s_124,2.2,36.3,750.4,0,44.235358422162314,0.6157133781397786
s_125,1.98,36.31,632.57,0,101.24223204360241,0.748592296536406
s_126,2.42,36.59,385.62,0,373.16949906273067,1.3187031897244939
m_127,4.6163,36.0566,386.02,0,372.69265439723915,1.3171400750018458
m_128,3.8663,35.6745,336.57,0,426.7153745953771,1.5407753488407676
m_129,5.2849,36.4858,540.39,0,182.54108394674006,0.8963888106608084
m_130,4.5233,35.7028,272.12,0,478.15158428447313,1.9649323978005242
m_131,1.9651,36.2547,892.57,0,16.265013489383836,0.5048691190012926
m_132,4.8953,35.8962,431.36,0,316.0388304195282,1.1599967443543227
m_133,2.1453,35.9811,508.88,0,218.23596559802007,0.9601643667302613
m_134,2.6105,35.5425,245.72,0,492.5315153776973,2.2082571363569334
m_135,5.407,36.1745,401.66,0,353.66498162428246,1.258633718467923
m_136,5.7849,36.8208,600.0,0,125.83403858285287,0.7952589249703402
m_137,6.0465,36.8443,596.65,0,128.61789415056515,0.80036909074598
m_138,5.0756,35.5991,314.08,0,447.314936564457,1.6676292320356596
m_139,5.5058,35.816,328.5,0,434.42300086909484,1.5841529647960975
m_140,1.2965,36.467,528.26,0,195.86298564943542,0.9199744847975813
m_141,1.3314,36.1557,366.72,0,395.0374612197265,1.3967375356375802
m_142,6.3314,36.717,711.11,0,58.52483080062971,0.654783759410044
m_143,6.2674,36.4528,553.46,0,168.82993697685086,0.8722137424881761
m_144,6.5465,37.0189,569.63,0,152.84094359281457,0.8439473573207384
m_145,1.1105,35.8585,358.14,0,404.48668076654917,1.4350834153824823
m_146,0.907,36.1132,562.15,0,160.10049683621025,0.856806294275245
m_147,6.907,36.8774,499.17,0,229.89188128208994,0.9815610694756741
m_148,0.5581,35.7358,270.65,0,479.05149392468763,1.9771462449322255
