lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
11.4921,42.68602,0.035438284,411.6989,PLEISTOCENE,150.0,3,0,t_105
11.32867,42.68666,0.059623957,473.25873,CENOZOIC,150.0,3,0,t_106
11.41082,42.74663,0.035309024,491.98978,JURASSIC-TRIASSIC,149.99999999999997,3,0,t_107
11.49307,42.80653,0.11722063,665.9606,CENOZOIC,150.0,3,0,t_108
11.32946,42.80718,0.052926537,474.38037,CENOZOIC,150.0,3,0,t_109
11.4117,42.86709,0.096898094,570.6867,CENOZOIC,150.0,3,0,t_110
11.49404,42.92695,0.04104622,493.2411,JURASSIC-TRIASSIC,150.0,3,0,t_111
11.33024,42.9276,0.07968592,582.79504,CENOZOIC,149.99999999999997,3,0,t_112
11.00223,42.80806,0.009599821,313.9255,HOLOCENE,150.0,3,0,t_113
10.83862,42.8083,0.101769574,682.97235,CENOZOIC,149.99999999999997,3,0,t_114
10.92059,42.86842,0.06922243,536.9994,PLEISTOCENE,150.0,3,0,t_115
10.83884,42.92871,0.0103596235,292.42792,HOLOCENE,150.0,3,0,t_116
10.9209,42.98879,0.068919435,518.6425,CENOZOIC,150.0,3,0,t_117
10.75701,42.98895,0.04141958,469.7853,CENOZOIC,150.0,3,0,t_118
10.83907,43.04903,0.12243541,592.4973,JURASSIC-TRIASSIC,150.0,3,0,t_119
10.92122,43.10905,0.085875995,539.20734,JURASSIC-TRIASSIC,150.00000000000003,3,0,t_120
11.65667,42.80575,0.09639959,564.1569,JURASSIC-TRIASSIC,150.0,3,0,t_121
11.7391,42.86553,0.086809605,510.61032,PLEISTOCENE,150.0,3,0,t_122
11.5754,42.86638,0.14899124,784.2473,PLEISTOCENE,150.0,3,0,t_123
11.65783,42.92617,0.094219714,625.459,PLEISTOCENE,150.0,3,0,t_124
11.74036,42.98589,0.05555721,492.1114,PLEISTOCENE,150.0,3,0,t_125
11.57647,42.98675,0.07851801,619.2655,CENOZOIC,150.0,3,0,t_126
11.659,43.04648,0.03779437,382.5321,PLEISTOCENE,150.0,3,0,t_127
11.74161,43.10616,0.024152614,425.4343,PLEISTOCENE,150.0,3,0,t_128
11.57754,43.10702,0.03495969,447.60736,PLEISTOCENE,150.0,3,0,t_129
11.66016,43.1667,0.04514435,474.45547,PLEISTOCENE,150.0,3,0,t_130
11.16644,42.92811,0.0668878,563.1983,JURASSIC-TRIASSIC,150.0,3,0,t_131
11.00264,42.92848,0.010375049,325.66644,HOLOCENE,150.0,3,0,t_132
11.24869,42.98804,0.014623042,314.0257,PLEISTOCENE,150.0,3,0,t_133
11.0848,42.98848,0.03663115,453.45218,HOLOCENE,150.0,3,0,t_134
11.16704,43.04843,0.1404779,658.42834,PLEISTOCENE,150.0,3,0,t_135
11.00306,43.0488,0.14793707,685.19275,JURASSIC-TRIASSIC,150.0,3,0,t_136
11.24939,43.10831,0.051207706,503.69458,JURASSIC-TRIASSIC,150.0,3,0,t_137
11.0853,43.10875,0.08805658,643.4403,JURASSIC-TRIASSIC,150.0,3,0,t_138
11.16765,43.16864,0.017510766,359.59467,HOLOCENE,150.00000000000003,3,0,t_139
11.00347,43.16902,0.14068805,693.8952,CENOZOIC,150.00000000000003,3,0,t_140
11.41258,42.98746,0.03478444,456.65546,PLEISTOCENE,150.0,3,0,t_141
11.49501,43.04727,0.09764283,573.0098,CENOZOIC,150.0,3,0,t_142
11.33103,43.04792,0.120474994,584.33295,CRETACEOUS,150.0,3,0,t_143
11.41346,43.10773,0.04094201,441.87387,HOLOCENE,150.0,3,0,t_144
11.49599,43.16749,0.033507265,382.5302,PLEISTOCENE,150.0,3,0,t_145
11.33182,43.16813,0.029409267,447.04034,JURASSIC-TRIASSIC,149.99999999999997,3,0,t_146
11.41435,43.2279,0.039760966,400.29175,PLEISTOCENE,150.0,3,0,t_147
11.49697,43.28761,0.04475502,424.32825,PLEISTOCENE,150.0,3,0,t_148
11.33261,43.28825,0.021524115,376.05817,PLEISTOCENE,150.0,3,0,t_149
11.41523,43.34797,0.04836475,456.25098,PLEISTOCENE,150.0,3,0,t_150
9.12849,42.25937,0.33441365,899.9391,PALEOZOIC,150.0,3,0,t_151
8.88336,42.31774,0.13477834,791.6287,PALEOZOIC,150.0,3,0,t_152
9.04621,42.31915,0.39693338,900.0,PALEOZOIC,150.0,3,0,t_153
8.80089,42.3774,0.2837915,900.0,PALEOZOIC,150.0,3,0,t_154
8.96383,42.37888,0.43650788,826.1411,PALEOZOIC,150.0,3,0,t_155
9.12677,42.38023,0.035613097,833.67957,PRECAMBRIAN,150.0,3,0,t_156
8.88136,42.43855,0.17697841,900.0,PALEOZOIC,150.0,3,0,t_157
9.04439,42.43996,0.20834552,900.0,PALEOZOIC,150.00000000000003,3,0,t_158
8.7988,42.49816,0.033545446,445.59467,HOLOCENE,150.0,3,0,t_159
8.96192,42.49964,0.2164412,900.0,PALEOZOIC,150.0,3,0,t_160
8.71833,42.437,0.18756407,822.0416,PALEOZOIC,150.0,3,0,t_161
9.12505,42.50099,0.08043694,485.85022,CRETACEOUS,150.00000000000003,3,0,t_162
8.87936,42.55926,0.17943802,785.51324,PALEOZOIC,150.0,3,0,t_163
9.04258,42.56067,0.14791664,763.65607,CENOZOIC,150.0,3,0,t_164
8.96001,42.6203,0.10249801,569.3332,PALEOZOIC,150.0,3,0,t_165
9.12332,42.62165,0.034463707,481.74457,PRECAMBRIAN,150.0,3,0,t_166
9.07292,40.49576,0.091019794,611.1097,PALEOZOIC,150.0,3,0,t_167
8.99194,40.55618,0.10523569,632.6119,PALEOZOIC,150.0,3,0,t_168
8.91087,40.61655,0.006514006,250.88628,HOLOCENE,150.0,3,0,t_169
9.07117,40.61795,0.017845893,487.30798,PALEOZOIC,150.0,3,0,t_170
8.82971,40.67686,0.039612897,468.15326,CENOZOIC,150.0,3,0,t_171
8.9901,40.67833,0.0035364912,245.04639,CENOZOIC,150.0,3,0,t_172
8.90893,40.73866,0.08050797,584.9654,CENOZOIC,150.0,3,0,t_173
9.06941,40.74006,0.033269383,415.1112,PALEOZOIC,150.0,3,0,t_174
8.82768,40.79892,0.01865712,450.5584,CENOZOIC,150.0,3,0,t_175
8.98825,40.8004,0.11511457,718.6787,PALEOZOIC,150.0,3,0,t_176
8.74846,40.73711,0.09267363,547.0683,CENOZOIC,150.0,3,0,t_177
8.66712,40.79731,0.1201727,658.96875,CENOZOIC,150.0,3,0,t_178
8.74634,40.85913,0.040088877,423.60297,CENOZOIC,150.0,3,0,t_179
9.14882,40.80174,0.15404461,799.3799,PALEOZOIC,150.0,3,0,t_180
8.90699,40.86068,0.024087403,408.19305,CENOZOIC,150.0,3,0,t_181
9.06765,40.86208,0.08638306,508.92932,PALEOZOIC,150.0,3,0,t_182
8.82565,40.9209,0.02329309,397.1179,CENOZOIC,150.0,3,0,t_183
8.98639,40.92237,0.06898185,586.7329,PALEOZOIC,150.0,3,0,t_184
9.14715,40.92371,0.014002104,353.82877,PALEOZOIC,150.0,3,0,t_185
8.90505,40.9826,0.06961312,558.25446,PALEOZOIC,150.0,3,0,t_186
9.06589,40.98401,0.035753734,430.89948,PALEOZOIC,150.0,3,0,t_187
8.98454,41.04426,0.0035773232,361.84177,PLEISTOCENE,150.0,3,0,t_188
9.14547,41.0456,0.068952136,489.0563,PALEOZOIC,150.0,3,0,t_189
9.06412,41.10585,0.013431816,337.58353,PLEISTOCENE,150.0,3,0,t_190
9.14379,41.16739,0.015231412,600.0,UNKNOWN,150.0,3,0,t_191
9.05879,41.47082,0.035520386,461.04077,UNKNOWN,150.0,3,0,t_192
8.97707,41.53088,0.17762241,789.22986,PALEOZOIC,150.0,3,0,t_193
9.13872,41.53222,0.020195382,460.97565,PALEOZOIC,150.0,3,0,t_194
8.89525,41.59089,0.090459235,539.30066,PALEOZOIC,150.0,3,0,t_195
9.057,41.5923,0.17036282,840.6985,PALEOZOIC,150.0,3,0,t_196
8.97519,41.65231,0.024701947,447.74557,PALEOZOIC,150.0,3,0,t_197
9.13703,41.65365,0.044115078,681.2639,PALEOZOIC,150.0,3,0,t_198
8.89328,41.71226,0.26276067,900.0,PALEOZOIC,150.0,3,0,t_199
9.05521,41.71368,0.16307086,723.40894,PALEOZOIC,150.0,3,0,t_200
8.81129,41.77216,0.13541311,651.5857,PALEOZOIC,150.0,3,0,t_201
8.97331,41.77364,0.22800717,900.0,PALEOZOIC,150.0,3,0,t_202
9.13533,41.77498,0.08328467,595.1851,PALEOZOIC,150.0,3,0,t_203
8.89131,41.83355,0.23062918,868.7695,PALEOZOIC,150.0,3,0,t_204
9.05342,41.83496,0.12145544,827.29865,PALEOZOIC,149.99999999999997,3,0,t_205
8.80922,41.8934,0.0477755,476.5362,PALEOZOIC,150.0,3,0,t_206
8.97142,41.89488,0.08579519,640.7191,PALEOZOIC,150.0,3,0,t_207
9.13363,41.89622,0.29729903,900.0,PALEOZOIC,150.0,3,0,t_208
8.88933,41.95474,0.3423273,900.0,PALEOZOIC,150.0,3,0,t_209
9.05162,41.95615,0.1414644,789.3749,PALEOZOIC,150.0,3,0,t_210
8.80714,42.01454,0.21723518,892.0647,PALEOZOIC,150.0,3,0,t_211
8.96953,42.01602,0.20972443,806.6249,PALEOZOIC,150.0,3,0,t_212
8.72704,41.95319,0.077084914,627.0038,PALEOZOIC,150.00000000000003,3,0,t_213
8.72487,42.07429,0.06910846,455.72937,HOLOCENE,150.0,3,0,t_214
9.13192,42.01737,0.3364233,893.94165,PALEOZOIC,150.0,3,0,t_215
8.88734,42.07584,0.3014969,900.0,PALEOZOIC,150.0,3,0,t_216
9.04982,42.07725,0.13008325,728.086,PALEOZOIC,150.0,3,0,t_217
8.80506,42.13559,0.12259183,706.0059,PALEOZOIC,150.0,3,0,t_218
8.96763,42.13707,0.20883474,830.6608,PALEOZOIC,150.0,3,0,t_219
9.13021,42.13842,0.34109458,857.8722,PALEOZOIC,150.0,3,0,t_220
8.88535,42.19684,0.10719554,841.37695,PALEOZOIC,150.0,3,0,t_221
9.04802,42.19825,0.2575339,819.1028,PALEOZOIC,150.0,3,0,t_222
8.80298,42.25654,0.096616864,678.6033,PALEOZOIC,150.0,3,0,t_223
8.96573,42.25803,0.24096589,807.12634,PALEOZOIC,150.0,3,0,t_224
8.6425,42.13397,0.17801069,850.6548,PALEOZOIC,150.0,3,0,t_225
8.72269,42.19529,0.25084487,774.3373,PALEOZOIC,150.0,3,0,t_226
8.64023,42.25493,0.25517303,765.8721,PALEOZOIC,150.0,3,0,t_227
8.72051,42.31619,0.13572946,670.1178,PALEOZOIC,150.0,3,0,t_228
8.63796,42.37578,0.20103957,720.2722,PALEOZOIC,150.0,3,0,t_229
5.49694,43.2821,0.1270285,681.44037,CRETACEOUS,150.0,2,0,t_230
5.66119,43.28634,0.12803148,624.46234,JURASSIC-TRIASSIC,150.0,2,0,t_231
6.32328,43.18186,0.12827422,679.698,PRECAMBRIAN,150.0,2,0,t_232
5.91031,43.23243,0.033301964,443.55246,CRETACEOUS,150.0,2,0,t_233
6.0745,43.23632,0.052213408,508.70038,PLEISTOCENE,150.0,2,0,t_234
6.2387,43.24008,0.106706865,479.38757,PALEOZOIC,150.0,2,0,t_235
6.40292,43.24369,0.017015524,621.93823,PRECAMBRIAN,150.0,2,0,t_236
5.82546,43.29044,0.04393076,522.1062,JURASSIC-TRIASSIC,150.0,2,0,t_237
5.98974,43.2944,0.039792586,442.7324,JURASSIC-TRIASSIC,150.0,2,0,t_238
6.15403,43.29823,0.10802977,622.1429,PALEOZOIC,150.0,2,0,t_239
6.31833,43.30192,0.095972195,685.9508,PALEOZOIC,150.0,2,0,t_240
6.48265,43.30547,0.081741154,625.45654,PRECAMBRIAN,150.0,2,0,t_241
5.90488,43.35243,0.0784521,553.1529,CRETACEOUS,150.00000000000003,2,0,t_242
6.06926,43.35632,0.027061792,550.6665,JURASSIC-TRIASSIC,150.00000000000003,2,0,t_243
6.23366,43.36008,0.014074271,301.56894,JURASSIC-TRIASSIC,150.0,2,0,t_244
6.39806,43.3637,0.0049247355,277.82764,PALEOZOIC,150.00000000000003,2,0,t_245
5.81994,43.41039,0.05570475,510.0728,JURASSIC-TRIASSIC,150.0,2,0,t_246
5.9844,43.41435,0.020307435,412.27893,JURASSIC-TRIASSIC,150.00000000000003,2,0,t_247
6.14888,43.41818,0.02669358,405.38126,JURASSIC-TRIASSIC,149.99999999999997,2,0,t_248
5.08318,43.33089,0.031331502,567.6184,UNKNOWN,150.0,2,0,t_249
5.24749,43.33547,0.16775717,690.09735,UNKNOWN,150.0,2,0,t_250
5.41182,43.33992,0.02272464,479.5216,CENOZOIC,150.0,2,0,t_251
5.57616,43.34423,0.1287939,786.6755,JURASSIC-TRIASSIC,149.99999999999997,2,0,t_252
5.74052,43.3484,0.12749965,626.08997,CRETACEOUS,150.0,2,0,t_253
4.9978,43.38851,0.022819176,485.9652,CENOZOIC,150.0,2,0,t_254
5.1622,43.39316,0.014205183,418.69412,PLEISTOCENE,150.0,2,0,t_255
5.32661,43.39767,0.027717222,507.0174,JURASSIC-TRIASSIC,150.0,2,0,t_256
5.49104,43.40205,0.07263805,619.5845,JURASSIC-TRIASSIC,150.0,2,0,t_257
5.65548,43.40629,0.028576942,599.0174,JURASSIC-TRIASSIC,150.0,2,0,t_258
6.31337,43.42187,0.07165912,538.67316,JURASSIC-TRIASSIC,150.00000000000003,2,0,t_259
6.47788,43.42542,0.03183744,455.8928,PALEOZOIC,150.00000000000003,2,0,t_260
5.89945,43.47233,0.019698625,399.47034,JURASSIC-TRIASSIC,150.0,2,0,t_261
6.06402,43.47622,0.062081743,466.87476,JURASSIC-TRIASSIC,150.0,2,0,t_262
6.2286,43.47998,0.029175919,417.19803,JURASSIC-TRIASSIC,150.0,2,0,t_263
6.39319,43.4836,0.011508246,380.85156,JURASSIC-TRIASSIC,150.0,2,0,t_264
5.97905,43.5342,0.02535479,446.15204,CENOZOIC,150.0,2,0,t_265
6.14372,43.53803,0.03348783,458.2758,JURASSIC-TRIASSIC,150.0,2,0,t_266
6.3084,43.54172,0.013474536,362.6281,JURASSIC-TRIASSIC,150.0,2,0,t_267
6.47309,43.54527,0.16093552,756.08575,JURASSIC-TRIASSIC,150.0,2,0,t_268
5.0768,43.45078,0.0,185.05331,HOLOCENE,150.0,2,0,t_269
5.2413,43.45537,0.073171526,647.3689,CRETACEOUS,150.0,2,0,t_270
5.40582,43.45981,0.022117594,426.8418,CENOZOIC,150.0,2,0,t_271
5.57035,43.46412,0.034661703,511.01495,CRETACEOUS,150.0,2,0,t_272
5.73489,43.46829,0.021881923,435.18246,CRETACEOUS,150.0,2,0,t_273
4.99132,43.50835,0.010926005,402.98108,CENOZOIC,150.00000000000003,2,0,t_274
5.1559,43.513,0.005865563,284.43594,PLEISTOCENE,150.0,2,0,t_275
5.32051,43.51752,0.04574668,579.6443,CENOZOIC,150.0,2,0,t_276
5.48512,43.52189,0.08642539,607.03394,CENOZOIC,150.0,2,0,t_277
5.64975,43.52613,0.26713553,874.9523,CRETACEOUS,150.0,2,0,t_278
6.48741,43.18541,0.20934528,879.4215,PRECAMBRIAN,150.0,2,0,t_279
6.56715,43.24717,0.014854656,370.1126,HOLOCENE,150.0,2,0,t_280
6.64698,43.30888,0.028636828,464.71967,UNKNOWN,150.0,2,0,t_281
6.56247,43.36718,0.024464352,454.30765,PALEOZOIC,150.0,2,0,t_282
6.64239,43.42883,0.08019281,579.79034,PALEOZOIC,150.0,2,0,t_283
6.80692,43.43211,0.033221237,393.5739,PALEOZOIC,150.0,2,0,t_284
6.55779,43.48708,0.01747562,384.4383,HOLOCENE,150.0,2,0,t_285
6.7224,43.49043,0.016616909,368.67087,PALEOZOIC,150.0,2,0,t_286
6.88703,43.49363,0.043736544,500.72943,PALEOZOIC,150.0,2,0,t_287
7.13197,43.5581,0.028933266,420.57135,CENOZOIC,150.0,2,0,t_288
7.04754,43.61651,0.017049681,392.11832,JURASSIC-TRIASSIC,150.0,2,0,t_289
7.12793,43.67785,0.046959437,441.09247,CENOZOIC,150.0,2,0,t_290
6.6378,43.54868,0.12671173,643.09094,PALEOZOIC,150.0,2,0,t_291
6.80251,43.55196,0.034060802,418.23795,PALEOZOIC,150.0,2,0,t_292
6.96723,43.5551,0.028508719,377.92273,HOLOCENE,150.0,2,0,t_293
6.5531,43.60688,0.13726373,622.3233,JURASSIC-TRIASSIC,150.0,2,0,t_294
6.7179,43.61023,0.063818194,485.36237,JURASSIC-TRIASSIC,150.0,2,0,t_295
6.88271,43.61344,0.09531899,495.9021,PRECAMBRIAN,150.0,2,0,t_296
6.63319,43.66843,0.10147831,494.3348,JURASSIC-TRIASSIC,150.0,2,0,t_297
6.7981,43.67171,0.077391535,578.0927,JURASSIC-TRIASSIC,150.0,2,0,t_298
6.96301,43.67485,0.075930536,600.67755,JURASSIC-TRIASSIC,150.0,2,0,t_299
6.54839,43.72658,0.07334282,528.4628,CRETACEOUS,150.0,2,0,t_300
6.71338,43.72993,0.19035694,795.30756,JURASSIC-TRIASSIC,150.0,2,0,t_301
6.87839,43.73314,0.10919496,635.35144,JURASSIC-TRIASSIC,150.0,2,0,t_302
7.0434,43.73621,0.19174476,824.0872,JURASSIC-TRIASSIC,150.0,2,0,t_303
6.62858,43.78808,0.046664238,450.38507,CRETACEOUS,150.0,2,0,t_304
6.79367,43.79136,0.1274298,536.62854,JURASSIC-TRIASSIC,150.0,2,0,t_305
6.95877,43.7945,0.30208328,836.1786,CRETACEOUS,150.0,2,0,t_306
6.54368,43.84618,0.19250102,812.4901,CRETACEOUS,150.0,2,0,t_307
6.70886,43.84952,0.18442988,703.6285,CRETACEOUS,150.0,2,0,t_308
6.87405,43.85273,0.10778592,841.5099,JURASSIC-TRIASSIC,150.0,2,0,t_309
7.03925,43.8558,0.018857298,766.7987,CRETACEOUS,150.0,2,0,t_310
5.8144,43.53024,0.033497628,483.19543,JURASSIC-TRIASSIC,150.0,2,0,t_311
5.07041,43.57058,0.008625135,440.13568,CENOZOIC,150.0,2,0,t_312
5.2351,43.57516,0.008351824,411.18677,CRETACEOUS,150.0,2,0,t_313
5.3998,43.57961,0.010359922,358.954,CENOZOIC,150.0,2,0,t_314
5.56452,43.58392,0.055476423,574.7896,CRETACEOUS,150.0,2,0,t_315
5.72925,43.58809,0.03158477,475.35016,JURASSIC-TRIASSIC,150.0,2,0,t_316
4.98482,43.62809,0.0036810809,266.26752,PLEISTOCENE,150.0,2,0,t_317
5.1496,43.63274,0.010403329,404.93228,PLEISTOCENE,150.0,2,0,t_318
5.31439,43.63726,0.032964945,563.5161,CENOZOIC,150.0,2,0,t_319
5.4792,43.64164,0.018586962,444.37982,CENOZOIC,150.0,2,0,t_320
4.91232,43.44606,0.0015813389,217.83931,HOLOCENE,150.0,2,0,t_321
