custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_255,33.86718,-11.64416,596.0,False,129.16364,0.80137
t_256,33.68752,-11.64416,572.0,False,150.5905,0.83995
t_257,34.40617,-11.46814,600.0,False,125.83404,0.79526
t_258,33.50785,-11.46814,374.0,False,386.77598,1.36568
t_259,33.86718,-11.46814,422.0,False,328.04304,1.18948
t_260,34.04684,-11.46814,382.0,False,377.46027,1.33301
t_261,33.32819,-11.46814,340.0,False,423.33576,1.52301
t_262,33.68752,-11.46814,270.0,False,479.4456,1.98259
t_263,34.22651,-11.46814,797.0,False,31.73887,0.57471
t_264,33.59768,-11.02761,486.0,False,246.10074,1.01205
t_265,34.04684,-11.02761,534.0,False,189.48971,0.90867
t_266,33.59768,-10.58642,449.0,False,293.2685,1.10801
t_267,34.04684,-10.58642,599.0,False,126.65999,0.79678
t_268,33.59768,-10.14459,557.0,False,165.23591,0.86588
t_269,34.04684,-10.14459,600.0,False,125.83404,0.79526
t_270,33.59768,-9.70216,766.0,False,39.57599,0.60139
t_271,34.496,-16.26333,359.0,False,403.55426,1.43115
t_272,34.40617,-15.83167,511.0,False,215.72835,0.95561
t_273,34.40617,-15.65875,420.0,False,330.59462,1.19596
t_274,34.40617,-15.48568,456.0,False,284.2359,1.08857
t_275,34.40617,-15.31247,539.0,False,184.03921,0.89903
t_276,34.58583,-14.96562,287.0,False,468.36076,1.84883
t_277,33.14853,-11.64416,319.0,False,443.04555,1.63824
t_278,32.96886,-13.57269,273.0,False,477.60712,1.95769
t_279,33.14853,-13.57269,267.0,False,481.23432,2.0081
t_280,32.7892,-13.57269,432.0,False,315.215,1.15803
t_281,33.14853,-13.39798,235.0,False,497.33812,2.32387
t_282,32.96886,-13.39798,245.0,False,492.87234,2.21568
t_283,32.96886,-13.22315,285.0,False,469.74946,1.86368
t_284,33.14853,-13.22315,294.0,False,463.321,1.79856
t_285,32.96886,-13.04819,272.0,False,478.2255,1.96592
t_286,33.14853,-13.04819,232.0,False,498.58257,2.35828
t_287,33.14853,-12.8731,222.0,False,502.42592,2.48019
t_288,32.96886,-12.8731,289.0,False,466.94932,1.8342
t_289,33.14853,-12.69789,271.0,False,478.83832,1.97423
t_290,33.14853,-13.92173,285.0,False,469.74946,1.86368
t_291,32.7892,-13.74727,548.0,False,174.47416,0.88216
t_292,32.96886,-13.74727,369.0,False,392.4733,1.38687
t_293,33.14853,-13.74727,281.0,False,472.45882,1.89406
