# 19860913_M6.0_Kalamata median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology,"KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = -1.35563000","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.35563000"
s_0,22.11076,37.03918,0.324969,0.324969,0.324969,0.324969,0.324969
s_1,22.099999999999994,37.033,0.264511,0.264511,0.264511,0.264511,0.264511
s_10,22.120000000000005,37.03,0.296939,0.296939,0.296939,0.296939,0.296939
s_100,22.38900000000001,37.573,0.01620563,0.015568559,0.016868768,0.013108298,0.020034822
s_101,21.85900000000001,37.546,0.014355087,0.013803661,0.01492854,0.01172309,0.017578002
s_102,22.40299999999999,36.983,0.048953634,0.04985482,0.048068736,0.04494663,0.05331786
s_103,22.192000000000007,37.668,0.0120065315,0.011373021,0.012675331,0.009696783,0.014866458
s_104,21.63300000000001,37.517,0.010885809,0.010407682,0.011385901,0.00909717,0.01302612
s_105,22.445999999999998,37.024,0.053352293,0.053898916,0.05281121,0.05011724,0.056796163
s_106,22.236999999999995,37.723,0.009983034,0.009347163,0.010662161,0.008052675,0.012376131
s_107,21.950999999999993,37.716,0.0116549535,0.010898015,0.012464466,0.009459794,0.014359504
s_108,21.78200000000001,37.67,0.0121481065,0.01142452,0.012917522,0.010018279,0.014730724
s_109,21.583,37.568,0.010830105,0.010347695,0.011335006,0.009274826,0.012646187
s_11,22.042,37.082,0.15776348,0.15975493,0.15579686,0.14461625,0.17210594
s_110,21.62100000000001,37.617,0.010409288,0.009915951,0.0109271705,0.008916947,0.012151388
s_111,21.903999999999996,37.749,0.008709223,0.008080913,0.009386386,0.00708296,0.01070888
s_112,22.162000000000006,37.783,0.008747136,0.008091773,0.009455577,0.0070558167,0.010843873
s_113,22.110000000000014,37.803,0.008246821,0.007595293,0.008954238,0.0066553676,0.01021883
s_114,23.02199999999999,36.755,0.008481675,0.007881865,0.00912713,0.0069062538,0.010416473
s_115,22.646000000000015,37.736,0.009484979,0.008692777,0.010349379,0.007638162,0.011778336
s_116,21.566000000000003,37.682,0.011329948,0.010803997,0.011881503,0.01004167,0.012783502
s_117,22.50200000000001,37.01,0.04019304,0.040508024,0.039880503,0.036659766,0.04406685
s_118,22.514999999999986,37.098,0.032654792,0.03272644,0.0325833,0.029840577,0.03573441
s_119,22.71799999999999,37.742,0.008747182,0.007960729,0.009611329,0.0070424913,0.010864506
s_12,22.00200000000001,37.04,0.15875532,0.16140118,0.15615283,0.14332446,0.17584753
s_120,21.595,37.766,0.0076884124,0.007128397,0.008292424,0.0065823905,0.008980277
s_121,22.52000000000001,37.171,0.029381657,0.029427297,0.029336086,0.025804672,0.033454474
s_122,22.03800000000001,37.312,0.036295164,0.036524564,0.036067206,0.030076426,0.043799717
s_123,21.591999999999985,37.788,0.007704501,0.007093069,0.008368638,0.006556038,0.009054148
s_124,21.432999999999993,37.696,0.010170387,0.009934665,0.010411702,0.009786147,0.010569713
s_125,21.938999999999993,36.793,0.056868855,0.05772593,0.056024507,0.047045305,0.06874366
s_126,22.334000000000003,36.751,0.02974122,0.030149287,0.029338678,0.025616096,0.03453064
