custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_159,12.552,43.065,290.05,False,499.3884,2.38175
m_160,13.063,43.174,665.8,False,7.94573,0.44332
m_161,12.911,42.848,900.0,False,7.94573,0.44332
m_162,13.078,43.174,608.42,False,7.94573,0.44332
m_163,13.087,43.172,479.94,False,7.94573,0.44332
m_164,13.102,43.157,532.47,False,7.94573,0.44332
m_165,13.009,43.256,356.36,False,8.81583,0.45157
m_166,13.057,43.209,364.38,False,7.94573,0.44332
m_167,13.136,42.944,801.32,False,35.31118,0.58733
m_168,13.175,43.029,656.51,False,7.94573,0.44332
m_169,13.123,43.158,900.0,False,7.94573,0.44332
m_170,12.652,42.893,333.5,False,499.3884,2.38175
m_171,12.608,42.932,255.84,False,499.3884,2.38175
m_172,12.788,42.823,900.0,False,108.00986,0.76176
m_173,13.098,43.196,630.86,False,168.27835,0.87124
m_174,12.808,42.817,715.37,False,460.31564,1.77097
m_175,12.917,42.819,414.74,False,163.22839,0.86233
m_176,12.777,42.82,573.84,False,496.05022,2.29039
m_177,12.917,42.814,414.74,False,163.22839,0.86233
m_178,12.985,43.32,361.62,False,75.51819,0.69501
m_179,12.485,43.013,563.29,False,499.3884,2.38175
m_180,13.153,42.895,900.0,False,7.94573,0.44332
m_181,13.197,43.149,727.44,False,73.42932,0.69033
m_182,12.712,43.358,582.96,False,27.15975,0.55708
m_183,13.228,42.993,659.18,False,7.94573,0.44332
m_184,12.556,42.911,606.23,False,7.94573,0.44332
m_185,13.189,43.176,639.73,False,7.94573,0.44332
m_186,13.108,42.84,900.0,False,88.01385,0.72186
m_187,13.226,43.137,474.28,False,461.07554,1.77779
m_188,12.937,42.771,900.0,False,24.26474,0.54488
m_189,12.436,43.025,269.81,False,293.2685,1.10801
m_190,12.577,43.351,646.31,False,7.94573,0.44332
m_191,12.668,43.402,566.67,False,7.94573,0.44332
m_192,12.736,42.732,433.27,False,77.12078,0.69856
m_193,12.858,43.434,357.96,False,496.05022,2.29039
m_194,12.986,43.415,563.1,False,494.71818,2.2578
m_195,13.319,43.108,480.23,False,7.94573,0.44332
m_196,13.079,43.375,780.78,False,97.56677,0.74131
m_197,12.935,43.429,453.75,False,23.75887,0.54265
m_198,12.934,42.711,829.19,False,7.94573,0.44332
m_199,13.283,43.21,366.52,False,37.91857,0.59605
m_200,13.327,42.899,297.4,False,7.94573,0.44332
m_201,13.132,43.391,549.96,False,8.20709,0.44587
m_202,12.772,43.491,635.34,False,7.99726,0.44382
m_203,13.398,43.099,593.64,False,8.04916,0.44433
m_204,12.628,43.473,411.17,False,88.62388,0.72313
m_205,13.037,43.471,503.49,False,18.1059,0.51514
m_206,12.94,43.499,599.39,False,122.5731,0.78924
m_207,12.958,43.496,544.5,False,100.26286,0.74666
m_208,13.116,43.445,476.93,False,8.36842,0.44741
m_209,12.734,43.513,513.46,False,7.99726,0.44382
m_210,13.329,43.283,442.94,False,498.17254,2.3467
m_211,13.416,43.166,409.54,False,39.01553,0.5996
