lon,lat,slope,vs30,geology,xvf,region,vs30measured,custom_site_id
12.30982,41.79789,0.0015448508,208.82571,HOLOCENE,-150.0,3,0,t_128
12.43186,41.82711,0.016867846,327.288,HOLOCENE,-150.0,3,0,t_129
12.35081,41.82785,0.006109659,345.89343,PLEISTOCENE,-150.0,3,0,t_130
12.39183,41.85779,0.008693223,343.7235,PLEISTOCENE,-150.0,3,0,t_131
12.31076,41.85851,0.018390696,351.7415,HOLOCENE,-150.0,3,0,t_132
12.43288,41.88772,0.0075902366,283.02878,PLEISTOCENE,-150.0,3,0,t_133
12.35178,41.88846,0.013442338,326.3956,HOLOCENE,-149.99999999999997,3,0,t_134
12.55398,41.85624,0.012421332,287.23077,PLEISTOCENE,-150.0,3,0,t_135
12.47291,41.85703,0.008041531,290.64606,HOLOCENE,-150.00000000000003,3,0,t_136
12.59507,41.88614,0.0030935907,232.8981,PLEISTOCENE,-150.0,3,0,t_137
12.51397,41.88694,0.0048334687,271.752,PLEISTOCENE,-150.0,3,0,t_138
12.55506,41.91684,0.008826159,266.5131,PLEISTOCENE,-150.0,3,0,t_139
12.47394,41.91763,0.019646974,348.12573,HOLOCENE,-150.0,3,0,t_140
12.51503,41.94753,0.012380216,316.41403,HOLOCENE,-150.0,3,0,t_141
12.55614,41.97741,0.004359889,266.85974,PLEISTOCENE,-150.0,3,0,t_142
12.47498,41.97821,0.0130728185,309.92172,PLEISTOCENE,-150.0,3,0,t_143
12.51609,42.00809,0.01089211,329.99783,HOLOCENE,-149.99999999999997,3,0,t_144
11.78667,42.13488,0.02037178,370.1456,PLEISTOCENE,-27.659568965152683,3,0,t_145
11.74634,42.16537,0.008025665,299.81427,PLEISTOCENE,150.0,3,0,t_146
12.26976,41.82855,0.0,207.67854,HOLOCENE,-150.00000000000003,3,0,t_147
12.22968,41.8592,0.003063176,224.97684,HOLOCENE,-150.0,3,0,t_148
12.27068,41.88916,0.003960387,316.04767,PLEISTOCENE,-150.0,3,0,t_149
12.18958,41.88984,0.0015467954,221.07584,HOLOCENE,-150.0,3,0,t_150
12.23058,41.9198,0.018069422,343.19354,PLEISTOCENE,-150.0,3,0,t_151
12.27161,41.94975,0.017331932,355.8858,PLEISTOCENE,-149.99999999999997,3,0,t_152
12.19046,41.95042,0.011441369,346.87796,PLEISTOCENE,-150.0,3,0,t_153
12.23148,41.98037,0.015487495,334.8335,PLEISTOCENE,-150.0,3,0,t_154
12.27253,42.01031,0.023218615,380.38556,PLEISTOCENE,-150.0,3,0,t_155
12.14946,41.92045,0.001618777,243.24573,HOLOCENE,-150.0,3,0,t_156
12.10932,41.95106,0.0072557074,286.4477,PLEISTOCENE,-150.0,3,0,t_157
12.15031,41.98103,0.04304249,419.83002,PLEISTOCENE,-150.0,3,0,t_158
12.06915,41.98165,0.0052381763,270.67715,HOLOCENE,-150.0,3,0,t_159
12.11015,42.01162,0.039457202,475.76562,PLEISTOCENE,-150.0,3,0,t_160
12.02895,42.01222,0.013969982,320.60406,HOLOCENE,-150.0,3,0,t_161
12.15117,42.04158,0.01770836,379.97986,PLEISTOCENE,-150.0,3,0,t_162
12.06995,42.0422,0.086129084,495.2833,PLEISTOCENE,-150.0,3,0,t_163
11.98874,42.04279,0.058147233,535.19336,PLEISTOCENE,-150.0,3,0,t_164
11.90752,42.04334,0.0825864,535.8915,PLEISTOCENE,-150.0,3,0,t_165
11.8263,42.04385,0.034406617,432.53485,JURASSIC-TRIASSIC,-150.0,3,0,t_166
11.9485,42.07333,0.077982016,547.70166,JURASSIC-TRIASSIC,-150.0,3,0,t_167
11.86726,42.07387,0.029507743,491.66864,CENOZOIC,-150.0,3,0,t_168
11.9895,42.10331,0.010278019,448.0445,CENOZOIC,-150.0,3,0,t_169
11.90824,42.10386,0.049937908,539.64264,CENOZOIC,-150.0,3,0,t_170
11.82698,42.10438,0.03636182,496.99786,CENOZOIC,-138.5415290586281,3,0,t_171
11.94924,42.13385,0.096850574,569.36194,CENOZOIC,-150.0,3,0,t_172
11.86796,42.13438,0.027905632,462.5109,CENOZOIC,-150.0,3,0,t_173
12.19134,42.01098,0.014476052,338.98825,PLEISTOCENE,-150.0,3,0,t_174
12.23238,42.04093,0.019641502,370.20807,PLEISTOCENE,-150.0,3,0,t_175
12.27345,42.07085,0.021973347,392.73853,PLEISTOCENE,-150.0,3,0,t_176
12.19222,42.07152,0.004526444,271.30637,PLEISTOCENE,-150.0,3,0,t_177
12.23328,42.10145,0.0,600.0,HOLOCENE,-150.0,3,0,t_178
12.27438,42.13137,0.0,600.0,HOLOCENE,-150.0,3,0,t_179
12.19309,42.13204,0.0,600.0,HOLOCENE,-150.0,3,0,t_180
12.23419,42.16195,0.1283642,636.18005,PLEISTOCENE,-150.0,3,0,t_181
12.2753,42.19186,0.04528251,458.81024,PLEISTOCENE,-150.00000000000003,3,0,t_182
12.19397,42.19253,0.06359997,510.2977,PLEISTOCENE,-150.0,3,0,t_183
12.11098,42.07216,0.025340557,366.2344,PLEISTOCENE,-150.0,3,0,t_184
12.02974,42.07276,0.072396666,508.17398,CENOZOIC,-150.0,3,0,t_185
12.15202,42.10211,0.015311062,377.02158,PLEISTOCENE,-150.0,3,0,t_186
12.07076,42.10273,0.020928055,377.69928,PLEISTOCENE,-150.0,3,0,t_187
12.11181,42.13268,0.057837065,465.89154,PLEISTOCENE,-150.00000000000003,3,0,t_188
12.03053,42.13328,0.016391413,400.07446,CENOZOIC,-150.00000000000003,3,0,t_189
12.15288,42.16261,0.055042595,463.06146,PLEISTOCENE,-150.0,3,0,t_190
12.07157,42.16323,0.061259076,583.1846,CENOZOIC,-150.0,3,0,t_191
12.11264,42.19317,0.027775498,348.5581,CENOZOIC,-149.99999999999997,3,0,t_192
12.03131,42.19377,0.054847337,511.87863,CENOZOIC,-150.00000000000003,3,0,t_193
11.99027,42.16382,0.054862626,451.82196,CENOZOIC,-150.0,3,0,t_194
11.90896,42.16437,0.071626924,556.5061,PLEISTOCENE,-149.04005803189148,3,0,t_195
11.82765,42.16489,0.063929535,502.75806,CENOZOIC,-106.9495831041556,3,0,t_196
11.94998,42.19434,0.09791846,636.5687,PLEISTOCENE,-150.0,3,0,t_197
11.86865,42.19487,0.090994254,564.94946,PLEISTOCENE,-77.02664986583858,3,0,t_198
11.99103,42.2243,0.016911233,400.09607,CENOZOIC,-150.0,3,0,t_199
11.90968,42.22485,0.040993925,468.51874,PLEISTOCENE,-119.95799939896746,3,0,t_200
11.82832,42.22536,0.0049107014,420.53174,PLEISTOCENE,84.41366905046307,3,0,t_201
11.95073,42.25481,0.03532796,415.5251,CENOZOIC,-117.68716905470686,3,0,t_202
11.86935,42.25534,0.021304302,442.1262,PLEISTOCENE,48.4187710776604,3,0,t_203
12.23509,42.22243,0.03754715,445.1062,PLEISTOCENE,-150.0,3,0,t_204
12.27623,42.25232,0.010418748,319.52197,CENOZOIC,-149.99999999999997,3,0,t_205
12.19486,42.253,0.016010555,381.7881,PLEISTOCENE,-150.00000000000003,3,0,t_206
12.236,42.28289,0.028552989,426.56326,PLEISTOCENE,-150.0,3,0,t_207
12.27716,42.31277,0.028885286,417.54037,PLEISTOCENE,-150.0,3,0,t_208
12.19574,42.31344,0.040150944,600.0,HOLOCENE,-150.0,3,0,t_209
12.2369,42.34332,0.061854005,536.13196,PLEISTOCENE,-150.00000000000003,3,0,t_210
12.15546,42.34397,0.02975829,520.13855,HOLOCENE,-140.16828529526998,3,0,t_211
12.27809,42.37319,0.029338902,437.34302,PLEISTOCENE,-149.99999999999997,3,0,t_212
12.19662,42.37386,0.056948274,515.5799,PLEISTOCENE,-150.0,3,0,t_213
11.78732,42.19537,0.0043636146,308.1952,HOLOCENE,77.72553726987833,3,0,t_214
11.74696,42.22585,0.01147486,308.27606,PLEISTOCENE,150.0,3,0,t_215
11.78797,42.25584,0.018297052,421.00888,PLEISTOCENE,150.0,3,0,t_216
11.70659,42.25631,0.009288221,286.89597,HOLOCENE,150.0,3,0,t_217
11.74759,42.2863,0.028196547,389.1555,JURASSIC-TRIASSIC,150.0,3,0,t_218
11.66619,42.28675,0.009124438,295.6082,PLEISTOCENE,150.0,3,0,t_219
11.78862,42.31628,0.04503397,442.06396,PLEISTOCENE,150.0,3,0,t_220
11.42286,42.40873,0.00825227,279.35898,PLEISTOCENE,150.00000000000003,3,0,t_221
11.34136,42.40904,0.0043673916,241.45392,HOLOCENE,150.0,3,0,t_222
11.62577,42.31718,0.010164559,309.9923,PLEISTOCENE,150.0,3,0,t_223
11.58532,42.3476,0.014760145,320.41492,HOLOCENE,150.0,3,0,t_224
11.62633,42.3776,0.023248421,356.12302,CENOZOIC,150.0,3,0,t_225
11.54485,42.378,0.0057858024,265.70068,PLEISTOCENE,150.0,3,0,t_226
11.46338,42.37836,0.002795098,334.53558,HOLOCENE,150.0,3,0,t_227
11.58586,42.40801,0.015639821,328.21655,PLEISTOCENE,150.0,3,0,t_228
11.50436,42.40839,0.013457157,316.74005,PLEISTOCENE,150.00000000000003,3,0,t_229
11.62689,42.438,0.022068078,351.40732,PLEISTOCENE,150.0,3,0,t_230
11.70719,42.31675,0.014521661,338.46857,PLEISTOCENE,150.0,3,0,t_231
11.74822,42.34673,0.004879238,310.47028,PLEISTOCENE,150.0,3,0,t_232
11.66677,42.34718,0.0126024075,317.3701,PLEISTOCENE,150.0,3,0,t_233
11.78927,42.3767,0.010586077,318.88306,PLEISTOCENE,149.99999999999997,3,0,t_234
11.7078,42.37717,0.01274952,335.62714,PLEISTOCENE,150.0,3,0,t_235
11.74885,42.40714,0.01517911,322.7316,PLEISTOCENE,150.0,3,0,t_236
11.66735,42.40759,0.007052661,279.57147,PLEISTOCENE,150.0,3,0,t_237
11.78992,42.4371,0.017492812,352.81238,PLEISTOCENE,150.0,3,0,t_238
11.7084,42.43757,0.04472441,467.73096,PLEISTOCENE,150.0,3,0,t_239
11.74948,42.46752,0.02835422,395.83658,PLEISTOCENE,150.0,3,0,t_240
11.17837,42.40957,0.1265896,714.81744,PALEOZOIC,150.0,3,0,t_241
11.21928,42.43964,0.0,399.83133,HOLOCENE,150.0,3,0,t_242
11.13776,42.43987,0.038762186,580.1728,JURASSIC-TRIASSIC,150.00000000000003,3,0,t_243
11.54537,42.4384,0.011731828,331.52734,PLEISTOCENE,150.00000000000003,3,0,t_244
11.46384,42.43876,0.022508634,340.4962,CENOZOIC,150.0,3,0,t_245
11.58639,42.46839,0.071817845,524.48816,CENOZOIC,150.0,3,0,t_246
11.50485,42.46877,0.055742417,454.088,JURASSIC-TRIASSIC,150.0,3,0,t_247
11.62745,42.49837,0.03176308,429.05118,PLEISTOCENE,150.0,3,0,t_248
11.54588,42.49877,0.025455693,466.68503,PLEISTOCENE,150.0,3,0,t_249
11.46431,42.49913,0.038261857,448.5073,PLEISTOCENE,150.0,3,0,t_250
11.58693,42.52875,0.13617502,665.4001,PRECAMBRIAN,150.0,3,0,t_251
11.50534,42.52913,0.049188722,457.41754,CENOZOIC,149.99999999999997,3,0,t_252
11.62801,42.55871,0.020009575,360.83557,PLEISTOCENE,150.0,3,0,t_253
11.38232,42.43909,0.003910609,342.71832,HOLOCENE,150.0,3,0,t_254
11.3008,42.43938,0.040904477,474.60226,JURASSIC-TRIASSIC,150.0,3,0,t_255
11.42331,42.46912,0.15400447,655.28784,PALEOZOIC,150.0,3,0,t_256
11.34176,42.46943,0.026953453,451.17297,JURASSIC-TRIASSIC,150.0,3,0,t_257
11.38274,42.49946,0.058031287,490.63712,HOLOCENE,150.0,3,0,t_258
11.30118,42.49975,0.06792628,516.5615,JURASSIC-TRIASSIC,150.00000000000003,3,0,t_259
11.42375,42.52947,0.0272863,335.297,CENOZOIC,150.0,3,0,t_260
11.34216,42.52979,0.039183456,483.13245,CENOZOIC,150.00000000000003,3,0,t_261
11.38317,42.55981,0.009898628,313.6766,CENOZOIC,150.0,3,0,t_262
11.30155,42.5601,0.02107994,375.87738,PLEISTOCENE,150.0,3,0,t_263
11.26022,42.46971,0.09301586,631.4644,JURASSIC-TRIASSIC,150.0,3,0,t_264
11.17867,42.46995,0.010443771,502.6471,UNKNOWN,150.0,3,0,t_265
11.21961,42.50001,0.0007319204,203.88943,HOLOCENE,150.0,3,0,t_266
11.26057,42.53006,0.0035533507,249.71524,HOLOCENE,150.0,3,0,t_267
11.21994,42.56036,0.004844029,270.59634,PLEISTOCENE,150.0,3,0,t_268
11.13832,42.56059,0.06741162,528.46265,UNKNOWN,150.0,3,0,t_269
11.17928,42.59064,0.011324791,339.224,CENOZOIC,150.0,3,0,t_270
11.09764,42.59085,0.010993471,600.0,UNKNOWN,150.0,3,0,t_271
11.22027,42.62068,0.026694085,387.3208,CENOZOIC,150.0,3,0,t_272
11.13861,42.62091,0.009532774,384.063,JURASSIC-TRIASSIC,150.0,3,0,t_273
11.17959,42.65095,0.051296055,479.59964,CENOZOIC,149.99999999999997,3,0,t_274
11.0979,42.65116,0.17206286,715.34265,CENOZOIC,150.0,3,0,t_275
11.2206,42.68098,0.072739944,479.5202,CENOZOIC,150.0,3,0,t_276
11.01643,42.71162,0.006707991,247.37057,HOLOCENE,150.0,3,0,t_277
10.97566,42.74183,0.00053959235,211.54546,HOLOCENE,150.0,3,0,t_278
11.13889,42.68121,0.005572795,272.25006,PLEISTOCENE,150.0,3,0,t_279
11.05718,42.6814,0.018885732,303.26373,HOLOCENE,150.0,3,0,t_280
11.1799,42.71124,0.039017413,414.0984,CENOZOIC,150.0,3,0,t_281
11.09816,42.71145,0.00091129733,206.11226,HOLOCENE,149.99999999999997,3,0,t_282
11.22093,42.74125,0.033217307,396.60098,CENOZOIC,150.0,3,0,t_283
11.13917,42.74148,0.03858195,424.28436,PLEISTOCENE,150.0,3,0,t_284
11.05742,42.74167,0.0022043015,205.77512,HOLOCENE,150.0,3,0,t_285
11.1802,42.7715,0.012352668,326.90115,HOLOCENE,150.0,3,0,t_286
11.09842,42.77171,0.004443268,252.25986,HOLOCENE,150.0,3,0,t_287
11.22126,42.8015,0.012605225,352.49734,CENOZOIC,150.0,3,0,t_288
11.01665,42.77188,0.0,192.12177,HOLOCENE,150.0,3,0,t_289
10.93487,42.77202,0.0,189.81203,HOLOCENE,150.0,3,0,t_290
10.85309,42.77213,0.055605173,590.33655,UNKNOWN,150.0,3,0,t_291
10.97585,42.80208,0.081152424,559.6924,CENOZOIC,150.0,3,0,t_292
10.89405,42.8022,0.15406555,770.6158,CENOZOIC,150.0,3,0,t_293
10.81225,42.80229,0.048763383,497.32135,HOLOCENE,150.0,3,0,t_294
11.01686,42.83212,0.005150299,254.82494,HOLOCENE,150.0,3,0,t_295
10.93504,42.83226,0.06018498,493.92703,HOLOCENE,150.0,3,0,t_296
10.85321,42.83237,0.09089075,651.36194,CENOZOIC,150.00000000000003,3,0,t_297
10.77131,42.7722,0.015024671,600.0,UNKNOWN,150.0,3,0,t_298
10.73045,42.80235,0.028682925,600.0,UNKNOWN,150.0,3,0,t_299
10.77138,42.83244,0.027689504,469.36255,HOLOCENE,150.0,3,0,t_300
11.13946,42.80173,0.014894003,360.5403,PLEISTOCENE,150.0,3,0,t_301
11.05765,42.80192,0.0015667685,211.46036,HOLOCENE,150.0,3,0,t_302
11.18051,42.83174,0.030756764,464.25958,CENOZOIC,150.0,3,0,t_303
11.09869,42.83194,0.005173701,271.42404,HOLOCENE,150.00000000000003,3,0,t_304
11.22159,42.86173,0.05776794,500.99118,CENOZOIC,150.0,3,0,t_305
11.13974,42.86195,0.039931368,460.87793,JURASSIC-TRIASSIC,150.0,3,0,t_306
11.05789,42.86214,0.0021881799,224.72102,HOLOCENE,150.00000000000003,3,0,t_307
11.18082,42.89195,0.113996945,639.1836,JURASSIC-TRIASSIC,150.0,3,0,t_308
11.09895,42.89216,0.025611833,414.237,JURASSIC-TRIASSIC,149.99999999999997,3,0,t_309
11.22192,42.92193,0.025691124,422.59265,PLEISTOCENE,150.0,3,0,t_310
11.66794,42.46797,0.04545171,466.1968,PLEISTOCENE,150.0,3,0,t_311
11.79058,42.49747,0.037971247,443.73865,PLEISTOCENE,150.0,3,0,t_312
11.70901,42.49794,0.008002388,303.05405,PLEISTOCENE,150.0,3,0,t_313
11.75011,42.52788,0.02762801,408.21722,PLEISTOCENE,150.0,3,0,t_314
11.66852,42.52833,0.019416802,340.10764,PLEISTOCENE,150.00000000000003,3,0,t_315
11.79123,42.55782,0.04404899,446.56824,PLEISTOCENE,150.0,3,0,t_316
11.70962,42.55828,0.058900353,493.165,PLEISTOCENE,150.00000000000003,3,0,t_317
