STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
FKSH20,FKSH201906182222,140.9871,37.4911,seismic,,,,0.0,0.0358685177914986,,,,,,,,,,Stations_NIED
FKSH10,FKSH101906182222,140.093,37.1616,seismic,,,,0.0,0.035575859238374,,,,,,,,,,Stations_NIED
FKSH17,FKSH171906182222,140.5974,37.6636,seismic,,,,0.0,0.0355248734277251,,,,,,,,,,Stations_NIED
FKSH05,FKSH051906182222,139.8725,37.2544,seismic,,,,0.0,0.0341819071752331,,,,,,,,,,Stations_NIED
IWTH15,IWTH151906182222,141.0929,39.6148,seismic,,,,0.0,0.0326207216531639,,,,,,,,,,Stations_NIED
MYGH10,MYGH101906182222,140.8924,37.9411,seismic,,,,0.0,0.0307077340376173,,,,,,,,,,Stations_NIED
GNMH13,GNMH131906182222,139.0627,36.862,seismic,,,,0.0,0.0282308433562939,,,,,,,,,,Stations_NIED
IWTH02,IWTH021906182222,141.3826,39.825,seismic,,,,0.0,0.0273569465617719,,,,,,,,,,Stations_NIED
TCGH13,TCGH131906182222,140.1781,36.7342,seismic,,,,0.0,0.0264432808349436,,,,,,,,,,Stations_NIED
ISKH03,ISKH031906182222,137.2436,37.3458,seismic,,,,0.0,0.0262301601464312,,,,,,,,,,Stations_NIED
MYGH09,MYGH091906182222,140.6027,38.0091,seismic,,,,0.0,0.0252043256361754,,,,,,,,,,Stations_NIED
AKTH08,AKTH081906182222,140.2341,40.3188,seismic,,,,0.0,0.0250309738799692,,,,,,,,,,Stations_NIED
FKSH18,FKSH181906182222,140.538,37.4894,seismic,,,,0.0,0.0240081985183523,,,,,,,,,,Stations_NIED
FKSH12,FKSH121906182222,140.5703,37.2169,seismic,,,,0.0,0.0226275027659802,,,,,,,,,,Stations_NIED
NIGH14,NIGH141906182222,138.8521,37.0303,seismic,,,,0.0,0.0219585689302667,,,,,,,,,,Stations_NIED
IWTH16,IWTH161906182222,140.9465,39.6436,seismic,,,,0.0,0.0217699214308658,,,,,,,,,,Stations_NIED
AKTH09,AKTH091906182222,140.4596,40.2755,seismic,,,,0.0,0.0196947989374557,,,,,,,,,,Stations_NIED
NIGH12,NIGH121906182222,138.9821,37.2239,seismic,,,,0.0,0.0192226703308469,,,,,,,,,,Stations_NIED
NIGH13,NIGH131906182222,138.3966,37.0544,seismic,,,,0.0,0.019080929777243,,,,,,,,,,Stations_NIED
MYGH06,MYGH061906182222,141.071,38.5907,seismic,,,,0.0,0.0176828988492502,,,,,,,,,,Stations_NIED
AOMH09,AOMH091906182222,140.3499,40.6199,seismic,,,,0.0,0.0167600556765052,,,,,,,,,,Stations_NIED
TCGH07,TCGH071906182222,139.4534,36.8817,seismic,,,,0.0,0.0166529854741425,,,,,,,,,,Stations_NIED
AOMH14,AOMH141906182222,140.2726,40.5488,seismic,,,,0.0,0.0162471384213773,,,,,,,,,,Stations_NIED
NIGH11,NIGH111906182222,138.744,37.1728,seismic,,,,0.0,0.0161380287865887,,,,,,,,,,Stations_NIED
FKSH06,FKSH061906182222,139.5199,37.1723,seismic,,,,0.0,0.0154466611941896,,,,,,,,,,Stations_NIED
IWTH28,IWTH281906182222,140.864,39.0094,seismic,,,,0.0,0.0146533219804928,,,,,,,,,,Stations_NIED
IWTH22,IWTH221906182222,141.3015,39.334,seismic,,,,0.0,0.0146227304941035,,,,,,,,,,Stations_NIED
MYGH08,MYGH081906182222,140.8441,38.1133,seismic,,,,0.0,0.0144065506569521,,,,,,,,,,Stations_NIED
IWTH04,IWTH041906182222,141.3909,39.1809,seismic,,,,0.0,0.0138059378075081,,,,,,,,,,Stations_NIED
IWTH05,IWTH051906182222,141.3512,38.8654,seismic,,,,0.0,0.0127444132297981,,,,,,,,,,Stations_NIED
FKSH11,FKSH111906182222,140.3386,37.2006,seismic,,,,0.0,0.0118776544487669,,,,,,,,,,Stations_NIED
AOMH16,AOMH161906182222,141.0923,40.4624,seismic,,,,0.0,0.0114371370447604,,,,,,,,,,Stations_NIED
NIGH19,NIGH191906182222,138.7849,36.8114,seismic,,,,0.0,0.0106121866284613,,,,,,,,,,Stations_NIED
AKTH07,AKTH071906182222,140.8395,40.4563,seismic,,,,0.0,0.0102787394268175,,,,,,,,,,Stations_NIED
IBRH07,IBRH071906182222,140.3301,35.9521,seismic,,,,0.0,0.0101941029811403,,,,,,,,,,Stations_NIED
NGNH29,NGNH291906182222,138.4408,36.9102,seismic,,,,0.0,0.0101380185894265,,,,,,,,,,Stations_NIED
TCGH11,TCGH111906182222,139.7694,36.7084,seismic,,,,0.0,0.0101359791570006,,,,,,,,,,Stations_NIED
IWTH21,IWTH211906182222,141.9336,39.4734,seismic,,,,0.0,0.0096934223205682,,,,,,,,,,Stations_NIED
FKSH08,FKSH081906182222,140.2144,37.2822,seismic,,,,0.0,0.0090764940117165,,,,,,,,,,Stations_NIED
IWTH01,IWTH011906182222,141.3423,40.2383,seismic,,,,0.0,0.0090275476334936,,,,,,,,,,Stations_NIED
IWTH27,IWTH271906182222,141.532,39.0307,seismic,,,,0.0,0.0087420270938597,,,,,,,,,,Stations_NIED
IWTH12,IWTH121906182222,141.4245,40.1533,seismic,,,,0.0,0.0085880499457001,,,,,,,,,,Stations_NIED
MYGH11,MYGH111906182222,141.3421,38.5158,seismic,,,,0.0,0.008361672946419,,,,,,,,,,Stations_NIED
AOMH15,AOMH151906182222,140.5565,40.4841,seismic,,,,0.0,0.0081913803388517,,,,,,,,,,Stations_NIED
IWTH03,IWTH031906182222,141.652,39.802,seismic,,,,0.0,0.0081403945282028,,,,,,,,,,Stations_NIED
AOMH18,AOMH181906182222,141.0145,40.2962,seismic,,,,0.0,0.0080965467310447,,,,,,,,,,Stations_NIED
IBRH13,IBRH131906182222,140.575,36.7955,seismic,,,,0.0,0.0080679946770813,,,,,,,,,,Stations_NIED
IBRH12,IBRH121906182222,140.3181,36.8369,seismic,,,,0.0,0.0080567777987386,,,,,,,,,,Stations_NIED
FKSH07,FKSH071906182222,139.3755,37.0103,seismic,,,,0.0,0.008035363758266,,,,,,,,,,Stations_NIED
AOMH08,AOMH081906182222,140.3121,40.7618,seismic,,,,0.0,0.0077804347050216,,,,,,,,,,Stations_NIED
IBRH16,IBRH161906182222,140.3976,36.6405,seismic,,,,0.0,0.0075550774219534,,,,,,,,,,Stations_NIED
FKSH09,FKSH091906182222,140.4264,37.353,seismic,,,,0.0,0.0075040916113045,,,,,,,,,,Stations_NIED
IWTH08,IWTH081906182222,141.7831,40.2686,seismic,,,,0.0,0.0073348187199502,,,,,,,,,,Stations_NIED
IBRH06,IBRH061906182222,140.6545,36.8809,seismic,,,,0.0,0.0071747232745127,,,,,,,,,,Stations_NIED
ISKH01,ISKH011906182222,137.2844,37.5266,seismic,,,,0.0,0.0070472587478904,,,,,,,,,,Stations_NIED
MYGH04,MYGH041906182222,141.3254,38.786,seismic,,,,0.0,0.0069911743561766,,,,,,,,,,Stations_NIED
TCGH12,TCGH121906182222,139.9842,36.6959,seismic,,,,0.0,0.0069218336536941,,,,,,,,,,Stations_NIED
GNMH07,GNMH071906182222,139.2104,36.6998,seismic,,,,0.0,0.0067189101273115,,,,,,,,,,Stations_NIED
NIGH15,NIGH151906182222,138.9951,37.0533,seismic,,,,0.0,0.0064935528442434,,,,,,,,,,Stations_NIED
AOMH10,AOMH101906182222,140.6646,40.6091,seismic,,,,0.0,0.0063875023580937,,,,,,,,,,Stations_NIED
MYGH03,MYGH031906182222,141.6377,38.9207,seismic,,,,0.0,0.0062590181152585,,,,,,,,,,Stations_NIED
NIGH16,NIGH161906182222,137.848,36.9378,seismic,,,,0.0,0.0061570464939607,,,,,,,,,,Stations_NIED
IWTH14,IWTH141906182222,141.9087,39.7435,seismic,,,,0.0,0.0057868895086497,,,,,,,,,,Stations_NIED
TCGH10,TCGH101906182222,140.0225,36.8578,seismic,,,,0.0,0.0055360393202571,,,,,,,,,,Stations_NIED
GNMH09,GNMH091906182222,138.9068,36.6212,seismic,,,,0.0,0.0052821299832256,,,,,,,,,,Stations_NIED
IBRH10,IBRH101906182222,139.9889,36.1112,seismic,,,,0.0,0.005172000632224,,,,,,,,,,Stations_NIED
NGNH07,NGNH071906182222,138.376,36.7434,seismic,,,,0.0,0.0051291725512789,,,,,,,,,,Stations_NIED
AOMH07,AOMH071906182222,140.0233,40.7451,seismic,,,,0.0,0.0051138768080843,,,,,,,,,,Stations_NIED
AOMH13,AOMH131906182222,141.4451,40.5794,seismic,,,,0.0,0.0048385534305802,,,,,,,,,,Stations_NIED
IBRH11,IBRH111906182222,140.1401,36.3701,seismic,,,,0.0,0.0048365139981543,,,,,,,,,,Stations_NIED
AOMH12,AOMH121906182222,141.1547,40.5846,seismic,,,,0.0,0.0047722718767367,,,,,,,,,,Stations_NIED
IWTH23,IWTH231906182222,141.8233,39.2741,seismic,,,,0.0,0.0046703002554389,,,,,,,,,,Stations_NIED
IWTH11,IWTH111906182222,141.1915,40.0811,seismic,,,,0.0,0.0046295116069198,,,,,,,,,,Stations_NIED
TCGH08,TCGH081906182222,139.6459,36.8828,seismic,,,,0.0,0.0044908302019548,,,,,,,,,,Stations_NIED
GNMH12,GNMH121906182222,138.9129,36.144,seismic,,,,0.0,0.0042216251217286,,,,,,,,,,Stations_NIED
TCGH17,TCGH171906182222,139.6922,36.9853,seismic,,,,0.0,0.0040238001764109,,,,,,,,,,Stations_NIED
IBRH17,IBRH171906182222,140.314,36.0864,seismic,,,,0.0,0.0039146905416222,,,,,,,,,,Stations_NIED
AOM011,AOM0111906182222,141.3669,40.6803,seismic,,,,0.0,0.003832093528371,,,,,,,,,,Stations_NIED
IBR011,IBR0111906182222,140.0901,36.1256,seismic,,,,0.0,0.0038208766500283,,,,,,,,,,Stations_NIED
IWTH17,IWTH171906182222,141.5977,39.6442,seismic,,,,0.0,0.0038157780689634,,,,,,,,,,Stations_NIED
SITH01,SITH011906182222,139.7349,35.929,seismic,,,,0.0,0.0038106794878985,,,,,,,,,,Stations_NIED
AOMH11,AOMH111906182222,140.995,40.58,seismic,,,,0.0,0.0036821952450633,,,,,,,,,,Stations_NIED
TCGH09,TCGH091906182222,139.8364,36.8625,seismic,,,,0.0,0.003602657380451,,,,,,,,,,Stations_NIED
IWTH09,IWTH091906182222,141.712,40.0861,seismic,,,,0.0,0.0035475927049502,,,,,,,,,,Stations_NIED
AOMH17,AOMH171906182222,141.3374,40.4492,seismic,,,,0.0,0.0033650635028271,,,,,,,,,,Stations_NIED
NGNH28,NGNH281906182222,138.0964,36.7075,seismic,,,,0.0,0.0033477283272065,,,,,,,,,,Stations_NIED
TCGH06,TCGH061906182222,139.9509,36.4458,seismic,,,,0.0,0.0033405903137156,,,,,,,,,,Stations_NIED
KNGH10,KNGH101906182222,139.5195,35.4991,seismic,,,,0.0,0.0033385508812897,,,,,,,,,,Stations_NIED
IBRH18,IBRH181906182222,140.6198,36.3631,seismic,,,,0.0,0.0031080950171567,,,,,,,,,,Stations_NIED
ISKH02,ISKH021906182222,137.0413,37.3644,seismic,,,,0.0,0.0030244782876925,,,,,,,,,,Stations_NIED
NGNH32,NGNH321906182222,137.9898,36.2578,seismic,,,,0.0,0.003002044531007,,,,,,,,,,Stations_NIED
IWTH13,IWTH131906182222,141.5492,39.9398,seismic,,,,0.0,0.0029133292204779,,,,,,,,,,Stations_NIED
ISKH04,ISKH041906182222,136.7176,37.1902,seismic,,,,0.0,0.0028837574503015,,,,,,,,,,Stations_NIED
IBRH15,IBRH151906182222,140.3013,36.5566,seismic,,,,0.0,0.0025452116675929,,,,,,,,,,Stations_NIED
IWTH10,IWTH101906182222,140.9529,40.1391,seismic,,,,0.0,0.002539093370315,,,,,,,,,,Stations_NIED
NIGH17,NIGH171906182222,138.0966,36.8569,seismic,,,,0.0,0.0025125807487776,,,,,,,,,,Stations_NIED
SITH06,SITH061906182222,139.2894,36.1131,seismic,,,,0.0,0.0024728118164714,,,,,,,,,,Stations_NIED
TYM009,TYM0091906182222,137.1403,36.5853,seismic,,,,0.0,0.0024544569246378,,,,,,,,,,Stations_NIED
SITH11,SITH111906182222,139.2726,35.8637,seismic,,,,0.0,0.0024126485599057,,,,,,,,,,Stations_NIED
NGNH33,NGNH331906182222,137.9637,36.4598,seismic,,,,0.0,0.0023851162221553,,,,,,,,,,Stations_NIED
GNMH11,GNMH111906182222,138.921,36.2862,seismic,,,,0.0,0.0022709080063018,,,,,,,,,,Stations_NIED
NGNH17,NGNH171906182222,138.5504,36.1425,seismic,,,,0.0,0.0022443953847644,,,,,,,,,,Stations_NIED
OSMH01,OSMH011906182222,140.4207,41.5977,seismic,,,,0.0,0.002214823614588,,,,,,,,,,Stations_NIED
IBRH14,IBRH141906182222,140.5484,36.6922,seismic,,,,0.0,0.0021903504254765,,,,,,,,,,Stations_NIED
GNMH08,GNMH081906182222,138.5244,36.4917,seismic,,,,0.0,0.0021893307092636,,,,,,,,,,Stations_NIED
NGNH27,NGNH271906182222,138.0479,36.577,seismic,,,,0.0,0.0021179505743551,,,,,,,,,,Stations_NIED
IWTH07,IWTH071906182222,141.5709,40.2705,seismic,,,,0.0,0.0021148914257162,,,,,,,,,,Stations_NIED
CHBH13,CHBH131906182222,140.298,35.8307,seismic,,,,0.0,0.0021097928446513,,,,,,,,,,Stations_NIED
TYMH04,TYMH041906182222,137.4689,36.7914,seismic,,,,0.0,0.0020333141286779,,,,,,,,,,Stations_NIED
AOMH05,AOMH051906182222,141.1033,40.8564,seismic,,,,0.0,0.0020271958314001,,,,,,,,,,Stations_NIED
GNMH05,GNMH051906182222,139.1847,36.3143,seismic,,,,0.0,0.0020017029260756,,,,,,,,,,Stations_NIED
AOM003,AOM0031906182222,141.1691,41.4053,seismic,,,,0.0,0.0020006832098626,,,,,,,,,,Stations_NIED
NGNH18,NGNH181906182222,137.595,35.9324,seismic,,,,0.0,0.0019802888856031,,,,,,,,,,Stations_NIED
TCGH14,TCGH141906182222,139.6154,36.5509,seismic,,,,0.0,0.0019731508721122,,,,,,,,,,Stations_NIED
SITH05,SITH051906182222,139.0504,36.1509,seismic,,,,0.0,0.0019027904534168,,,,,,,,,,Stations_NIED
KNGH11,KNGH111906182222,139.3539,35.404,seismic,,,,0.0,0.0018283511698694,,,,,,,,,,Stations_NIED
ISKH06,ISKH061906182222,136.8206,37.0533,seismic,,,,0.0,0.0017916413862022,,,,,,,,,,Stations_NIED
ISKH08,ISKH081906182222,136.7906,36.738,seismic,,,,0.0,0.0017641090484518,,,,,,,,,,Stations_NIED
OSMH02,OSMH021906182222,140.6331,41.8374,seismic,,,,0.0,0.0017610498998128,,,,,,,,,,Stations_NIED
CHBH19,CHBH191906182222,140.5107,35.5943,seismic,,,,0.0,0.0016957880621822,,,,,,,,,,Stations_NIED
CHBH04,CHBH041906182222,140.0206,35.7966,seismic,,,,0.0,0.0016437825353204,,,,,,,,,,Stations_NIED
GNMH14,GNMH141906182222,139.3219,36.4931,seismic,,,,0.0,0.0016019741705883,,,,,,,,,,Stations_NIED
AOMH01,AOMH011906182222,140.9127,41.5273,seismic,,,,0.0,0.0015836192787547,,,,,,,,,,Stations_NIED
AOMH03,AOMH031906182222,140.9896,41.234,seismic,,,,0.0,0.0015540475085783,,,,,,,,,,Stations_NIED
CHB019,CHB0191906182222,139.836,35.1106,seismic,,,,0.0,0.0015540475085783,,,,,,,,,,Stations_NIED
YMNH11,YMNH111906182222,138.9777,35.6247,seismic,,,,0.0,0.0014826673736699,,,,,,,,,,Stations_NIED
CHBH06,CHBH061906182222,140.5046,35.7215,seismic,,,,0.0,0.0014816476574569,,,,,,,,,,Stations_NIED
SITH08,SITH081906182222,138.9691,36.0274,seismic,,,,0.0,0.0014632927656233,,,,,,,,,,Stations_NIED
IBRH20,IBRH201906182222,140.7323,35.8284,seismic,,,,0.0,0.0014367801440859,,,,,,,,,,Stations_NIED
TKYH12,TKYH121906182222,139.265,35.6701,seismic,,,,0.0,0.0013949717793538,,,,,,,,,,Stations_NIED
SITH04,SITH041906182222,139.5353,35.8028,seismic,,,,0.0,0.0013898731982889,,,,,,,,,,Stations_NIED
NGNH19,NGNH191906182222,138.5845,35.9735,seismic,,,,0.0,0.0013174733471674,,,,,,,,,,Stations_NIED
AOMH06,AOMH061906182222,141.3738,40.9664,seismic,,,,0.0,0.0012644481040926,,,,,,,,,,Stations_NIED
NGN009,NGN0091906182222,137.8718,36.3371,seismic,,,,0.0,0.0012267186042124,,,,,,,,,,Stations_NIED
CHBH10,CHBH101906182222,140.2417,35.5458,seismic,,,,0.0,0.001201225698888,,,,,,,,,,Stations_NIED
GIFH15,GIFH151906182222,137.2208,36.1338,seismic,,,,0.0,0.0011910285367582,,,,,,,,,,Stations_NIED
TYMH07,TYMH071906182222,137.0392,36.4406,seismic,,,,0.0,0.0011757327935635,,,,,,,,,,Stations_NIED
NGNH31,NGNH311906182222,137.9389,36.1184,seismic,,,,0.0,0.0011655356314337,,,,,,,,,,Stations_NIED
CHBH16,CHBH161906182222,139.9649,35.1384,seismic,,,,0.0,0.0010339922399596,,,,,,,,,,Stations_NIED
KNGH18,KNGH181906182222,139.1283,35.6437,seismic,,,,0.0,0.0010003416049313,,,,,,,,,,Stations_NIED
NGNH30,NGNH301906182222,137.6849,36.064,seismic,,,,0.0,0.0009717895509679,,,,,,,,,,Stations_NIED
GIFH10,GIFH101906182222,137.3716,36.3779,seismic,,,,0.0,0.0009310009024488,,,,,,,,,,Stations_NIED
CHBH11,CHBH111906182222,140.1529,35.2867,seismic,,,,0.0,0.0008891925377167,,,,,,,,,,Stations_NIED
SZOH37,SZOH371906182222,138.5659,35.2028,seismic,,,,0.0,0.0008545221864755,,,,,,,,,,Stations_NIED
NGNH34,NGNH341906182222,137.8201,36.5327,seismic,,,,0.0,0.0007556097138166,,,,,,,,,,Stations_NIED
IBRH19,IBRH191906182222,140.0893,36.2137,seismic,,,,0.0,0.0007392942544089,,,,,,,,,,Stations_NIED
SZOH42,SZOH421906182222,138.9128,34.9756,seismic,,,,0.0,0.0007260379436402,,,,,,,,,,Stations_NIED
HYMH02,HYMH021906182222,140.3087,41.9856,seismic,,,,0.0,0.0006699535519265,,,,,,,,,,Stations_NIED
TKYH13,TKYH131906182222,139.1275,35.7017,seismic,,,,0.0,0.0006383423493241,,,,,,,,,,Stations_NIED
YMNH08,YMNH081906182222,138.734,35.6895,seismic,,,,0.0,0.0005832776738233,,,,,,,,,,Stations_NIED
YMNH10,YMNH101906182222,138.3087,35.5351,seismic,,,,0.0,0.0005741002279065,,,,,,,,,,Stations_NIED
SZOH34,SZOH341906182222,138.4243,35.1304,seismic,,,,0.0,0.0005496270387951,,,,,,,,,,Stations_NIED
KSRH01,KSRH011906182222,144.0844,43.4361,seismic,,,,0.0,0.0005017003767851,,,,,,,,,,Stations_NIED
YMNH16,YMNH161906182222,138.5653,35.7421,seismic,,,,0.0,0.0004874243498034,,,,,,,,,,Stations_NIED
KNGH20,KNGH201906182222,139.126,35.3663,seismic,,,,0.0,0.0004874243498034,,,,,,,,,,Stations_NIED
KNGH23,KNGH231906182222,139.611,35.2624,seismic,,,,0.0,0.0004823257687385,,,,,,,,,,Stations_NIED
NGNH24,NGNH241906182222,137.8797,35.6152,seismic,,,,0.0,0.0004762074714606,,,,,,,,,,Stations_NIED
NGNH15,NGNH151906182222,137.9305,36.0088,seismic,,,,0.0,0.0004700891741828,,,,,,,,,,Stations_NIED
SITH07,SITH071906182222,139.1485,35.9118,seismic,,,,0.0,0.0004374582553675,,,,,,,,,,Stations_NIED
IKRH03,IKRH031906182222,141.6399,42.888,seismic,,,,0.0,0.0004293005256637,,,,,,,,,,Stations_NIED
HDKH06,HDKH061906182222,142.3572,42.3498,seismic,,,,0.0,0.0004272610932377,,,,,,,,,,Stations_NIED
YMNH15,YMNH151906182222,138.6045,35.5323,seismic,,,,0.0,0.0004109456338301,,,,,,,,,,Stations_NIED
YMNH12,YMNH121906182222,138.449,35.5623,seismic,,,,0.0,0.0004038076203392,,,,,,,,,,Stations_NIED
CHBH17,CHBH171906182222,140.3398,35.1714,seismic,,,,0.0,0.0003569006745422,,,,,,,,,,Stations_NIED
HYMH01,HYMH011906182222,139.9678,42.4851,seismic,,,,0.0,0.0003487429448384,,,,,,,,,,Stations_NIED
CHBH20,CHBH201906182222,140.0997,35.0882,seismic,,,,0.0,0.0003436443637735,,,,,,,,,,Stations_NIED
IBUH07,IBUH071906182222,141.0643,42.6476,seismic,,,,0.0,0.0003293683367918,,,,,,,,,,Stations_NIED
SRCH09,SRCH091906182222,141.8063,43.0587,seismic,,,,0.0,0.000319171174662,,,,,,,,,,Stations_NIED
YMNH13,YMNH131906182222,138.4203,35.3509,seismic,,,,0.0,0.0003069345801063,,,,,,,,,,Stations_NIED
HDKH04,HDKH041906182222,142.0381,42.5126,seismic,,,,0.0,0.0003008162828284,,,,,,,,,,Stations_NIED
SZOH54,SZOH541906182222,139.1685,35.0417,seismic,,,,0.0,0.0002865402558467,,,,,,,,,,Stations_NIED
KNGH21,KNGH211906182222,139.2146,35.4628,seismic,,,,0.0,0.0002855205396338,,,,,,,,,,Stations_NIED
IBUH05,IBUH051906182222,141.3497,42.5629,seismic,,,,0.0,0.0002824613909948,,,,,,,,,,Stations_NIED
KSRH09,KSRH091906182222,143.9841,42.9856,seismic,,,,0.0,0.0002722642288651,,,,,,,,,,Stations_NIED
KNGH19,KNGH191906182222,139.0436,35.4173,seismic,,,,0.0,0.0002518699046055,,,,,,,,,,Stations_NIED
SZOH38,SZOH381906182222,138.9779,35.0854,seismic,,,,0.0,0.0002488107559666,,,,,,,,,,Stations_NIED
KSRH02,KSRH021906182222,144.123,43.1142,seismic,,,,0.0,0.0002447318911147,,,,,,,,,,Stations_NIED
HDKH07,HDKH071906182222,142.9164,42.133,seismic,,,,0.0,0.0002447318911147,,,,,,,,,,Stations_NIED
SBSH06,SBSH061906182222,140.4831,42.8309,seismic,,,,0.0,0.0002447318911147,,,,,,,,,,Stations_NIED
IBUH01,IBUH011906182222,141.8191,42.8739,seismic,,,,0.0,0.0002386135938368,,,,,,,,,,Stations_NIED
GIFH18,GIFH181906182222,137.1495,35.8991,seismic,,,,0.0,0.000230455864133,,,,,,,,,,Stations_NIED
SZOH39,SZOH391906182222,138.7724,34.7988,seismic,,,,0.0,0.0002161798371513,,,,,,,,,,Stations_NIED
SRCH08,SRCH081906182222,141.909,43.5138,seismic,,,,0.0,0.0002141404047253,,,,,,,,,,Stations_NIED
HDKH01,HDKH011906182222,142.2296,42.7031,seismic,,,,0.0,0.0001937460804658,,,,,,,,,,Stations_NIED
GIFH19,GIFH191906182222,137.3906,36.0216,seismic,,,,0.0,0.0001906869318268,,,,,,,,,,Stations_NIED
