# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:None, gmlt:GEM, Rupture:Gao_And_Wallace_1994
custom_site_id,lon,lat,AkkarEtAlRjb2014,BooreEtAl2014,CampbellBozorgnia2014,ZhaoEtAl2006Asc 
t_1791,50.48698,36.45286,0.0423436,0.05581486,0.06588434,0.075695574
t_1792,50.39715,36.45286,0.045497034,0.059951577,0.070491984,0.08446484
t_1793,50.03782,36.45286,0.052174438,0.060661748,0.08343664,0.100587
t_1794,50.57681,36.45286,0.036256637,0.045934048,0.05681004,0.06789541
t_1795,50.21748,36.45286,0.052602753,0.06824991,0.08097852,0.083039075
t_1796,50.12765,36.45286,0.051345885,0.063095406,0.08197207,0.091869436
t_1797,50.30732,36.45286,0.04984777,0.065838516,0.07638776,0.09421237
t_1798,50.48698,36.52508,0.042766612,0.055558372,0.0672928,0.08123453
t_1799,49.94799,36.52508,0.07763331,0.09457763,0.115090854,0.12833673
t_18,47.9717,39.21917,0.00926992,0.0049043503,0.0070415456,0.007724236
t_180,47.16321,38.51977,0.014576854,0.010578343,0.011756007,0.012983754
t_1800,50.03782,36.52508,0.06917444,0.08502669,0.104586184,0.11678234
t_1801,50.39715,36.52508,0.04774287,0.06254136,0.0739421,0.09162511
t_1802,50.12765,36.52508,0.060805906,0.07532413,0.0938863,0.1044941
t_1803,50.21748,36.52508,0.06722196,0.09220236,0.09628922,0.11704477
t_1804,50.57681,36.52508,0.03416374,0.04163962,0.056548893,0.057212584
t_1805,50.30732,36.52508,0.051956914,0.067397654,0.08013523,0.082024135
t_1806,50.21748,36.59724,0.0533147,0.06107345,0.08444895,0.10271429
t_1807,50.03782,36.59724,0.072350085,0.080738984,0.110630095,0.13573262
t_1808,49.94799,36.59724,0.10488,0.12852935,0.14407237,0.19383384
t_1809,50.39715,36.59724,0.04509638,0.0562077,0.07264356,0.07798427
t_181,47.43271,38.51977,0.013872309,0.010375806,0.012494112,0.015182227
t_1810,50.48698,36.59724,0.04007553,0.04973781,0.065509155,0.06841524
t_1811,50.12765,36.59724,0.063017935,0.07388198,0.09898243,0.118296504
t_1812,50.57681,36.59724,0.03587629,0.044061184,0.059479725,0.060320795
t_1813,50.30732,36.59724,0.055824924,0.071993925,0.085483015,0.08932219
t_1814,49.94799,36.66933,0.10710743,0.11397472,0.1561754,0.1845139
t_1815,50.48698,36.66933,0.042396545,0.053011954,0.06858703,0.07186937
t_1816,50.12765,36.66933,0.07022162,0.07804767,0.107339345,0.13225885
t_1817,50.21748,36.66933,0.05851407,0.067545526,0.09232665,0.11218915
t_1818,50.03782,36.66933,0.085853316,0.09177355,0.12731466,0.1566423
t_1819,50.57681,36.66933,0.037283637,0.046011753,0.061467666,0.062910326
t_182,47.52254,38.51977,0.016071407,0.013047191,0.014336673,0.015955359
t_1820,50.39715,36.66933,0.04485521,0.054484926,0.07333412,0.08269717
t_1821,50.30732,36.66933,0.055714715,0.06945627,0.08703642,0.095915996
t_1822,50.12765,36.74135,0.077744074,0.08461416,0.11691425,0.14431228
t_1823,50.48698,36.74135,0.04328945,0.0539318,0.07000585,0.07440684
t_1824,50.39715,36.74135,0.050053764,0.06257046,0.079314,0.08623396
t_1825,50.03782,36.74135,0.11445224,0.1300829,0.15973191,0.17658071
t_1826,49.94799,36.74135,0.15389478,0.16368504,0.20375156,0.21873175
t_1827,50.57681,36.74135,0.03828797,0.0473733,0.06286433,0.0647838
t_1828,50.21748,36.74135,0.06787719,0.081488885,0.10441765,0.11984861
t_1829,50.30732,36.74135,0.058346223,0.07224961,0.090731844,0.10101656
t_183,47.25304,38.51977,0.015293389,0.01156609,0.012594042,0.013693543
t_1830,50.57681,36.8133,0.037396446,0.045581706,0.0621296,0.065778464
t_1831,50.48698,36.8133,0.044188388,0.05514697,0.07115117,0.07576345
t_1832,51.56496,36.09074,0.015348664,0.012939379,0.01585922,0.015723286
t_1833,51.74462,36.09074,0.0140062515,0.010890623,0.013541659,0.013505876
t_1834,52.10395,36.09074,0.011586486,0.0075072735,0.009808696,0.01003346
t_1835,51.92428,36.09074,0.012867433,0.009198431,0.011610439,0.011627384
t_1836,51.83445,36.09074,0.012513711,0.009055513,0.011928695,0.012527852
t_1837,52.01411,36.09074,0.012374051,0.008476076,0.010774201,0.010797949
t_1838,51.47513,36.1633,0.014708411,0.01251067,0.016536074,0.017701974
t_1839,51.56496,36.1633,0.014029503,0.011486972,0.015248751,0.016355757
t_184,46.89372,38.51977,0.011072864,0.00666318,0.00866541,0.008723617
t_1840,51.65479,36.1633,0.013764584,0.010960927,0.014340766,0.015122738
t_1841,51.83445,36.1633,0.013896711,0.010635857,0.0131238615,0.01295685
t_1842,51.74462,36.1633,0.014453794,0.011510162,0.014153168,0.013992854
t_1843,52.01411,36.1633,0.011540466,0.0077532977,0.010453632,0.011133379
t_1844,52.10395,36.1633,0.011111383,0.0071482016,0.009700566,0.010331123
t_1845,51.92428,36.1633,0.012124943,0.008537796,0.011356962,0.01200626
t_1846,51.83445,36.23579,0.011452696,0.007960415,0.0115206055,0.013365081
t_1847,51.74462,36.23579,0.012824189,0.0097875465,0.01327151,0.014457785
t_1848,51.47513,36.23579,0.015435712,0.01351148,0.017505579,0.01840154
t_1849,51.92428,36.23579,0.012357776,0.008857769,0.011726871,0.012365736
t_185,46.98355,38.51977,0.00994905,0.005848138,0.008322073,0.009222466
t_1850,52.10395,36.23579,0.011542879,0.007623496,0.010139522,0.010612129
t_1851,51.56496,36.23579,0.014719978,0.012407872,0.016123911,0.016964313
t_1852,52.01411,36.23579,0.0117298635,0.008013899,0.010765731,0.011450792
t_1853,51.65479,36.23579,0.013452517,0.0107023,0.014414231,0.015653828
t_1854,51.74462,36.30822,0.012789071,0.00982833,0.013488459,0.01489449
t_1855,52.01411,36.30822,0.011940981,0.008293083,0.011079555,0.011746509
t_1856,52.10395,36.30822,0.011457577,0.0076103657,0.010243566,0.010873366
t_1857,51.92428,36.30822,0.012454824,0.009034825,0.011991627,0.012701449
t_1858,51.56496,36.30822,0.016988598,0.015347541,0.018194001,0.02214232
t_1859,51.83445,36.30822,0.013052515,0.00989504,0.013023312,0.013747361
t_186,47.34287,38.51977,0.0149017675,0.0113204615,0.012750372,0.014427159
t_1860,51.47513,36.30822,0.01757632,0.016383374,0.019581623,0.024069028
t_1861,51.65479,36.30822,0.015661482,0.013406976,0.016352424,0.016154395
t_1862,51.65479,36.38057,0.016083403,0.014020714,0.01694664,0.020976506
t_1863,51.74462,36.38057,0.016776893,0.014607128,0.016610082,0.019310001
t_1864,52.10395,36.38057,0.011556484,0.0077645867,0.010449131,0.011111654
t_1865,51.47513,36.38057,0.017893733,0.016905641,0.020206323,0.024849912
t_1866,51.92428,36.38057,0.012529413,0.009180946,0.012223402,0.0130088935
t_1867,52.01411,36.38057,0.012099896,0.008516238,0.011344954,0.012016753
t_1868,51.56496,36.38057,0.017817382,0.016535714,0.01915098,0.02281591
t_1869,51.83445,36.38057,0.01332566,0.010266467,0.013421899,0.014098296
t_187,47.16321,38.59002,0.0119290585,0.007746794,0.009807948,0.009730025
t_1870,51.65479,36.45286,0.014661363,0.012349977,0.016115952,0.017032927
t_1871,51.83445,36.45286,0.0134094935,0.0104244165,0.013665572,0.01441279
t_1872,52.01411,36.45286,0.012290619,0.008766066,0.011614956,0.012258022
t_1873,51.92428,36.45286,0.01275692,0.009480905,0.012541452,0.013283856
t_1874,51.47513,36.45286,0.01640367,0.015000207,0.01933095,0.020245852
t_1875,52.10395,36.45286,0.014419499,0.010747264,0.012387395,0.0142953005
t_1876,51.56496,36.45286,0.01555081,0.01367887,0.01768219,0.018555798
t_1877,51.74462,36.45286,0.014019596,0.011354688,0.014837169,0.015657581
t_1878,51.47513,36.52508,0.01649606,0.015182394,0.019682357,0.020737557
t_1879,52.10395,36.52508,0.017594846,0.014661653,0.014602974,0.014687923
t_188,47.07338,38.59002,0.009572628,0.005537877,0.008097844,0.009234566
t_1880,51.65479,36.52508,0.015258155,0.013136314,0.01678375,0.017395854
t_1881,51.83445,36.52508,0.013853281,0.010978099,0.0141448965,0.014685864
t_1882,51.56496,36.52508,0.015601057,0.013803303,0.017960303,0.018977141
t_1883,51.74462,36.52508,0.01426069,0.011692433,0.015197433,0.015971692
t_1884,52.01411,36.52508,0.017937718,0.015388328,0.015515302,0.015912095
t_1885,51.92428,36.52508,0.015391625,0.0124807125,0.01448475,0.017070226
t_1886,51.92428,36.59724,0.014384184,0.011370158,0.013929296,0.017320385
t_1887,52.10395,36.59724,0.0131811,0.009534661,0.011827699,0.014719845
t_1888,51.47513,36.59724,0.017154653,0.016105356,0.020458296,0.021149358
t_1889,51.65479,36.59724,0.019188408,0.018337207,0.019949716,0.022342365
t_189,47.52254,38.59002,0.013487171,0.009919533,0.012139539,0.014973223
t_1890,51.83445,36.59724,0.01506582,0.012433188,0.015149725,0.018825972
t_1891,52.01411,36.59724,0.013758081,0.010407624,0.012826591,0.015957108
t_1892,51.74462,36.59724,0.022367252,0.023606084,0.021725215,0.020719316
t_1893,51.56496,36.59724,0.015952615,0.014298904,0.018439693,0.019329235
t_1894,51.74462,36.66933,0.015927259,0.013794803,0.016713973,0.020750592
t_1895,51.92428,36.66933,0.014474994,0.01151093,0.014087526,0.017515754
t_1896,51.56496,36.66933,0.017679716,0.016608598,0.019978493,0.024748366
t_1897,51.47513,36.66933,0.018698169,0.018260557,0.021913256,0.027105423
t_1898,51.65479,36.66933,0.016760588,0.015126926,0.018254975,0.022640936
t_1899,52.01411,36.66933,0.013838807,0.01053089,0.012964931,0.016128268
t_19,47.61237,39.21917,0.0086148,0.004195747,0.0062039644,0.0069119977
t_190,47.25304,38.59002,0.0124542285,0.00840298,0.010452297,0.0129294805
t_1900,51.83445,36.66933,0.015168516,0.012594533,0.015331534,0.019049935
t_1901,52.10395,36.66933,0.013253217,0.009642958,0.011949164,0.014870396
t_1902,48.69035,36.09074,0.024252335,0.027166093,0.036015574,0.037682444
t_1903,48.95984,36.09074,0.03798168,0.051870685,0.051803827,0.05331592
t_1904,48.42085,36.09074,0.027054546,0.03187371,0.03659093,0.042871375
t_1905,48.78018,36.09074,0.033946868,0.043896187,0.04604676,0.049206108
t_1906,49.04967,36.09074,0.028259218,0.033372086,0.042999793,0.04327925
t_1907,48.51068,36.09074,0.024799265,0.028131468,0.03523824,0.03526048
t_1908,49.13951,36.09074,0.03245825,0.040457536,0.048009094,0.056639183
t_1909,49.13951,36.1633,0.043899827,0.06228614,0.062713265,0.06424426
t_191,46.98355,38.59002,0.009984021,0.0057543293,0.0080668535,0.008756849
t_1910,48.51068,36.1633,0.032188788,0.040562503,0.044431813,0.049405694
t_1911,49.04967,36.1633,0.029418137,0.034782175,0.04695826,0.048477013
t_1912,48.87001,36.1633,0.040420555,0.05635486,0.0561924,0.057503354
t_1913,48.69035,36.1633,0.038758397,0.053825628,0.052845314,0.053571075
t_1914,48.60052,36.1633,0.037233572,0.05060286,0.050361272,0.051750466
t_1915,48.78018,36.1633,0.039630506,0.055235986,0.054554008,0.055486396
t_1916,48.95984,36.1633,0.026118206,0.029016344,0.042020325,0.04671902
t_1917,48.42085,36.1633,0.023867944,0.026558846,0.035559334,0.037543815
t_1918,48.69035,36.23579,0.042261254,0.060251776,0.059322067,0.059927605
t_1919,48.51068,36.23579,0.038661167,0.05270327,0.053440567,0.054994255
t_192,46.89372,38.59002,0.011343007,0.0067555397,0.008532635,0.010474752
t_1920,48.60052,36.23579,0.040104985,0.055400975,0.0559231,0.057808675
t_1921,49.13951,36.23579,0.049148366,0.07270845,0.07210086,0.07246248
t_1922,48.78018,36.23579,0.042676747,0.060067236,0.060517427,0.062162805
t_1923,48.95984,36.23579,0.028701752,0.032095287,0.047287937,0.05250867
t_1924,48.42085,36.23579,0.0354851,0.046465993,0.049053017,0.052506834
t_1925,49.04967,36.23579,0.039227083,0.05118819,0.060164925,0.06889925
t_1926,48.87001,36.23579,0.02970198,0.03500275,0.048342973,0.050553225
t_1927,48.78018,36.30822,0.041476693,0.055351812,0.06253437,0.069239065
t_1928,48.69035,36.30822,0.044272892,0.061788946,0.06426848,0.066634774
t_1929,48.60052,36.30822,0.043592915,0.061155614,0.062554315,0.06415831
t_193,47.34287,38.59002,0.010405356,0.006616736,0.009488882,0.010769397
t_1930,49.04967,36.30822,0.04696753,0.06418476,0.070790745,0.07803699
t_1931,48.42085,36.30822,0.030577885,0.037027072,0.046898924,0.046177395
t_1932,48.51068,36.30822,0.04158022,0.057374496,0.059212558,0.061400123
t_1933,48.95984,36.30822,0.046801213,0.0646761,0.07016669,0.07492616
t_1934,48.87001,36.30822,0.03460157,0.042430036,0.056900516,0.057033822
t_1935,49.13951,36.30822,0.052986134,0.076586455,0.07753249,0.082247585
t_1936,48.69035,36.38057,0.041988555,0.05521907,0.06547851,0.07534091
t_1937,48.51068,36.38057,0.04595185,0.06498113,0.06697912,0.06876315
t_1938,49.13951,36.38057,0.046543617,0.060016412,0.07305851,0.07368295
t_1939,48.60052,36.38057,0.03904642,0.050324116,0.061555658,0.07230028
t_194,47.43271,38.59002,0.013190985,0.00945546,0.011596893,0.014277427
t_1940,49.04967,36.38057,0.05690021,0.08230499,0.082433514,0.089006
t_1941,48.78018,36.38057,0.050149493,0.0708672,0.07410086,0.078442335
t_1942,48.87001,36.38057,0.05373033,0.07854591,0.07849142,0.08264528
t_1943,48.42085,36.38057,0.042392038,0.05813438,0.06149813,0.06484367
t_1944,48.95984,36.38057,0.055857968,0.082325235,0.08120027,0.08619856
t_1945,48.69035,36.45286,0.054898974,0.078978285,0.07996555,0.08575852
t_1946,48.42085,36.45286,0.042730484,0.0571817,0.06512612,0.07224917
t_1947,49.04967,36.45286,0.05558901,0.07447345,0.08315743,0.1023674
t_1948,48.60052,36.45286,0.041805584,0.053683314,0.06645933,0.0648359
t_1949,48.87001,36.45286,0.059796613,0.08733585,0.08602637,0.09453141
t_195,47.16321,38.6602,0.010980494,0.006728228,0.008914785,0.009199527
t_1950,49.13951,36.45286,0.0538065,0.06979475,0.08255405,0.08500037
t_1951,48.51068,36.45286,0.03814171,0.04788615,0.06199165,0.061190456
t_1952,48.78018,36.45286,0.058024693,0.085419126,0.0838853,0.09048965
t_1953,48.95984,36.45286,0.061969146,0.09024982,0.08868574,0.09885827
t_1954,48.78018,36.52508,0.065025404,0.09502992,0.09243641,0.10411588
t_1955,48.69035,36.52508,0.062326208,0.090836085,0.089134075,0.09945881
t_1956,49.04967,36.52508,0.05970534,0.07728941,0.09018957,0.09420597
t_1957,48.87001,36.52508,0.067453645,0.097888365,0.09534944,0.109093525
t_1958,49.13951,36.52508,0.06363989,0.08256818,0.09491503,0.12511759
t_1959,48.60052,36.52508,0.05857597,0.08412178,0.08455133,0.09309644
t_196,47.52254,38.6602,0.014037811,0.010287498,0.012000972,0.014049174
t_1960,48.42085,36.52508,0.03988318,0.050431497,0.064312905,0.063834794
t_1961,48.51068,36.52508,0.04595966,0.060258895,0.07138789,0.08701714
t_1962,48.95984,36.52508,0.05671447,0.07349255,0.08636208,0.08967293
t_1963,49.13951,36.59724,0.061321124,0.06885813,0.09503115,0.11711042
t_1964,48.60052,36.59724,0.06284478,0.08745889,0.0904602,0.10639126
t_1965,48.51068,36.59724,0.056596,0.07762664,0.083296925,0.09823513
t_1966,48.87001,36.59724,0.065666184,0.08606534,0.096801914,0.1258777
t_1967,49.04967,36.59724,0.07117835,0.09129744,0.10453764,0.1398777
t_1968,48.42085,36.59724,0.055928215,0.07929531,0.081394084,0.08988051
t_1969,48.78018,36.59724,0.07364422,0.10554656,0.10275791,0.119694486
t_197,47.25304,38.6602,0.01116854,0.0070299176,0.009316422,0.00966586
t_1970,48.69035,36.59724,0.070379585,0.101372294,0.09886337,0.11369735
t_1971,48.95984,36.59724,0.06741141,0.08699347,0.099756554,0.13258354
t_1972,52.28361,36.01812,0.010203256,0.0058340784,0.007999044,0.008430401
t_1973,52.46327,36.01812,0.010862326,0.0060012178,0.0076255184,0.009245747
t_1974,52.8226,36.01812,0.008311259,0.0035693038,0.00522295,0.005558779
t_1975,52.91243,36.09074,0.008168745,0.0033999146,0.0050003305,0.0053124595
t_1976,52.37344,36.09074,0.009854386,0.0054499544,0.0075865067,0.008077682
t_1977,52.73277,36.09074,0.0087257875,0.004012422,0.0057596723,0.0060963463
t_1978,52.64294,36.09074,0.008927966,0.0042912876,0.006137252,0.0065355236
t_1979,52.19378,36.09074,0.010579488,0.006406526,0.00876976,0.009328581
t_198,47.43271,38.6602,0.013078249,0.009140141,0.011083828,0.013422669
t_1980,52.46327,36.09074,0.009534035,0.00503635,0.0070683025,0.007522887
t_1981,52.28361,36.09074,0.010189165,0.005894485,0.0081446795,0.008678189
t_1982,52.8226,36.09074,0.008521672,0.0037443643,0.00540248,0.0056895358
t_1983,52.5531,36.09074,0.009365558,0.0047517708,0.0066573867,0.007010014
t_1984,52.91243,36.1633,0.0082693035,0.0034984807,0.0051167444,0.005423926
t_1985,52.28361,36.1633,0.010391002,0.0061300104,0.008405424,0.008914182
t_1986,52.73277,36.1633,0.008803118,0.0041090343,0.0058839275,0.0062332214
t_1987,52.64294,36.1633,0.009096056,0.004456902,0.006316577,0.0066875834
t_1988,52.19378,36.1633,0.010704401,0.0065875477,0.009005458,0.009593334
t_1989,52.46327,36.1633,0.009752599,0.005260819,0.007302426,0.0077115796
t_199,46.89372,38.6602,0.008883034,0.004655475,0.0069223563,0.007886241
t_1990,52.5531,36.1633,0.00932471,0.004775676,0.0067431303,0.007179246
t_1991,52.8226,36.1633,0.008670175,0.003881147,0.005550533,0.0058129537
t_1992,52.37344,36.1633,0.009955381,0.0055922503,0.0077725863,0.008288483
t_1993,52.19378,36.23579,0.010884756,0.006814816,0.0092652375,0.009842737
t_1994,52.64294,36.23579,0.009647807,0.0048989025,0.006683053,0.0068297153
t_1995,52.73277,36.23579,0.009644916,0.004732021,0.006370083,0.006361017
t_1996,52.8226,36.23579,0.008810745,0.0040118718,0.0056903823,0.005928069
t_1997,52.91243,36.23579,0.008605855,0.0037415882,0.005334528,0.0055277995
t_1998,52.37344,36.23579,0.009456034,0.00524887,0.0076068584,0.008486344
t_1999,52.46327,36.23579,0.009858255,0.0053970236,0.0074698254,0.007888418
t_2,48.15136,39.07984,0.0120184915,0.007698438,0.009576908,0.011745751
t_20,48.24119,39.28873,0.012217274,0.0072768605,0.008552327,0.009678754
t_200,47.07338,38.6602,0.010538135,0.006213605,0.008377002,0.008746761
t_2000,52.5531,36.23579,0.009445708,0.004914167,0.0069050896,0.0073376265
t_2001,52.28361,36.23579,0.010489254,0.0062761586,0.00859833,0.009136067
t_2002,52.19378,36.30822,0.010989989,0.0069713457,0.009469243,0.01007415
t_2003,52.73277,36.30822,0.008274016,0.0038337312,0.0057749026,0.0064786887
t_2004,52.64294,36.30822,0.008509596,0.004130851,0.0061833807,0.006960709
t_2005,52.5531,36.30822,0.010982321,0.0061579854,0.007795444,0.0094473455
t_2006,52.37344,36.30822,0.01140929,0.0069315243,0.008824503,0.010944026
t_2007,52.91243,36.30822,0.009075538,0.00407485,0.0056079156,0.0056232978
t_2008,52.8226,36.30822,0.008635457,0.003933487,0.0056764516,0.006033978
t_2009,52.28361,36.30822,0.010605985,0.006433985,0.008792213,0.009341596
t_201,47.34287,38.6602,0.010127765,0.0062271073,0.008958202,0.010144244
t_2010,52.46327,36.30822,0.010160073,0.005686587,0.0077366126,0.008051761
t_2011,52.19378,36.38057,0.011388138,0.007393047,0.009841649,0.010284889
t_2012,52.73277,36.38057,0.011397891,0.0061294534,0.0073620374,0.008313024
t_2013,52.64294,36.38057,0.011131411,0.0061235474,0.007586463,0.008936843
t_2014,52.91243,36.38057,0.009781462,0.004575427,0.0059807245,0.0072077415
t_2015,52.46327,36.38057,0.009160032,0.004943172,0.007267474,0.008199963
t_2016,52.28361,36.38057,0.012148038,0.007880131,0.009812626,0.0120285945
t_2017,52.37344,36.38057,0.009284044,0.0052008955,0.0077037355,0.008835568
t_2018,52.8226,36.38057,0.010273071,0.005090078,0.006501464,0.0077381185
t_2019,52.5531,36.38057,0.014502378,0.009448594,0.009759164,0.0097208945
t_202,46.98355,38.6602,0.009768315,0.005455147,0.0076729585,0.008308719
t_2020,52.19378,36.45286,0.010422101,0.006557857,0.009343597,0.010472505
t_2021,52.64294,36.45286,0.014409894,0.009171641,0.009376581,0.009169991
t_2022,52.8226,36.45286,0.013396916,0.007680201,0.008061994,0.007932075
t_2023,52.5531,36.45286,0.014935852,0.009995442,0.010106652,0.009870903
t_2024,52.91243,36.45286,0.012403692,0.0065649515,0.0072259465,0.007385111
t_2025,52.46327,36.45286,0.015438111,0.01082446,0.0108651705,0.010633925
t_2026,52.28361,36.45286,0.016329797,0.0124150645,0.012441124,0.012373793
t_2027,52.37344,36.45286,0.015915906,0.011650435,0.011651835,0.011465738
t_2028,52.73277,36.45286,0.013985818,0.008495191,0.008745778,0.008525483
t_2029,52.19378,36.52508,0.016889308,0.013443539,0.013492056,0.0135734705
t_203,47.16321,38.73032,0.011408666,0.0069470317,0.008831661,0.010974705
t_2030,52.8226,36.52508,0.013621717,0.007940945,0.008239518,0.008025577
t_2031,52.37344,36.52508,0.01606334,0.011884968,0.01184141,0.0116284825
t_2032,52.28361,36.52508,0.016687809,0.012946924,0.012788914,0.012557037
t_2033,52.5531,36.52508,0.015082408,0.010210689,0.010272642,0.010000335
t_2034,52.73277,36.52508,0.014259913,0.008833978,0.008965879,0.008629453
t_2035,52.46327,36.52508,0.015710386,0.011214733,0.011125489,0.01077887
t_2036,52.91243,36.52508,0.013275509,0.0073925788,0.0077116955,0.007469376
t_2037,52.64294,36.52508,0.01458384,0.00940742,0.009548044,0.009285859
t_2038,52.19378,36.59724,0.016997399,0.013629702,0.013661104,0.013745296
t_2039,52.37344,36.59724,0.016351122,0.012310502,0.012113588,0.011763625
t_204,47.52254,38.73032,0.010480157,0.0066103623,0.009352959,0.010441277
t_2040,52.28361,36.59724,0.016807415,0.013148016,0.012956309,0.012709184
t_2041,52.73277,36.59724,0.014142448,0.008729235,0.008948851,0.00871593
t_2042,46.89372,36.01812,0.011463713,0.007689446,0.010421871,0.011166683
t_2043,47.25304,36.01812,0.012707653,0.009691387,0.01327097,0.014617231
t_2044,47.16321,36.01812,0.011936034,0.00869522,0.0121732345,0.013669808
t_2045,46.98355,36.01812,0.011927439,0.00832772,0.0111882705,0.0119467685
t_2046,47.43271,36.01812,0.013805975,0.011281539,0.015262084,0.016691443
t_2047,47.52254,36.01812,0.014081823,0.011773908,0.016091978,0.017818654
t_2048,46.89372,36.09074,0.013919585,0.010312548,0.01229975,0.014723932
t_2049,47.61237,36.09074,0.015860122,0.014297975,0.018889403,0.020257888
t_205,47.25304,38.73032,0.011694594,0.0073400824,0.009272084,0.011510739
t_2050,47.16321,36.09074,0.013299527,0.010294113,0.013560863,0.014369176
t_2051,47.43271,36.09074,0.014045107,0.01171128,0.015989335,0.017683325
t_2052,47.34287,36.09074,0.013818686,0.01126717,0.0151685495,0.01650648
t_2053,47.25304,36.09074,0.013387301,0.01058618,0.014219812,0.0154025
t_2054,47.07338,36.09074,0.011782015,0.008485944,0.0119143855,0.013403754
t_2055,46.98355,36.09074,0.011643631,0.008166375,0.011317354,0.012503046
t_2056,47.52254,36.09074,0.0146021815,0.0125525575,0.017118292,0.018933859
t_2057,47.07338,36.1633,0.012566907,0.009430101,0.01283878,0.014030235
t_2058,46.98355,36.1633,0.013083016,0.0097792,0.012632599,0.013059707
t_2059,47.25304,36.1633,0.013906526,0.011318996,0.01506245,0.016199237
t_206,46.98355,38.73032,0.009998571,0.0055107865,0.007532877,0.007878502
t_2060,47.34287,36.1633,0.0144340675,0.012136151,0.016150588,0.017406587
t_2061,47.61237,36.1633,0.015307552,0.013725987,0.019089043,0.021561597
t_2062,47.52254,36.1633,0.015397005,0.013685563,0.018408984,0.020085622
t_2063,47.43271,36.1633,0.014838109,0.012812864,0.017192097,0.01870118
t_2064,46.89372,36.1633,0.014173761,0.010729441,0.012788393,0.015349257
t_2065,47.16321,36.1633,0.01338916,0.010529391,0.01403447,0.01507522
t_2066,47.25304,36.23579,0.014023916,0.011585727,0.015602731,0.017000547
t_2067,47.34287,36.23579,0.019814355,0.019340798,0.020834398,0.023122916
t_2068,47.52254,36.23579,0.024134092,0.026642242,0.026299734,0.027141955
t_2069,47.43271,36.23579,0.020414015,0.020452788,0.022215879,0.024915451
t_207,47.07338,38.73032,0.011228594,0.00665236,0.008458237,0.01045252
t_2070,47.61237,36.23579,0.01767575,0.016997278,0.021888103,0.022906752
t_2071,46.89372,36.23579,0.012199634,0.008761432,0.01178428,0.012648393
t_2072,46.98355,36.23579,0.012488988,0.009265104,0.012544073,0.013611829
t_2073,47.07338,36.23579,0.013050012,0.010073819,0.013544649,0.014654233
t_2074,47.16321,36.23579,0.013616102,0.010912806,0.014605818,0.015781723
t_2075,47.43271,36.30822,0.015407517,0.013776363,0.018779868,0.020780373
t_2076,47.25304,36.30822,0.013627785,0.011233095,0.015700473,0.017798416
t_2077,46.98355,36.30822,0.012591652,0.009480443,0.012926481,0.014154011
t_2078,47.34287,36.30822,0.016291436,0.014720587,0.018656684,0.019228417
t_2079,46.89372,36.30822,0.0120001165,0.0086568305,0.0119207455,0.01312719
t_208,46.89372,38.73032,0.008980779,0.004620772,0.0067453473,0.007490054
t_2080,47.61237,36.30822,0.018975465,0.018937241,0.023779849,0.024281768
t_2081,47.52254,36.30822,0.02108127,0.021817956,0.024458569,0.028355926
t_2082,47.07338,36.30822,0.012749075,0.009850809,0.013656249,0.01526956
t_2083,47.16321,36.30822,0.013989196,0.011462597,0.015284843,0.016481629
t_2084,46.89372,36.38057,0.012580357,0.009357843,0.012595906,0.013590032
t_2085,47.16321,36.38057,0.013835968,0.011389528,0.015540781,0.017166566
t_2086,47.34287,36.38057,0.014522258,0.012444747,0.017555429,0.02013
t_2087,47.43271,36.38057,0.018767048,0.018397927,0.02217996,0.021818992
t_2088,47.07338,36.38057,0.013618315,0.010930502,0.014656427,0.01586901
t_2089,47.52254,36.38057,0.016074233,0.014810141,0.020778853,0.023661844
t_209,47.43271,38.73032,0.009851116,0.005861109,0.008627842,0.009994141
t_2090,47.61237,36.38057,0.020375514,0.021076195,0.025787083,0.025670692
t_2091,46.98355,36.38057,0.013010727,0.010035503,0.013530255,0.014680053
t_2092,47.25304,36.38057,0.013835012,0.01138256,0.01613698,0.018583173
t_2093,47.16321,36.45286,0.017375426,0.015907874,0.018657997,0.022505268
t_2094,47.34287,36.45286,0.015102956,0.0134123005,0.018623985,0.021009285
t_2095,47.25304,36.45286,0.014174241,0.012071997,0.01695368,0.019344307
t_2096,47.43271,36.45286,0.019970253,0.020230385,0.023777768,0.028830571
t_2097,47.61237,36.45286,0.026584432,0.031078978,0.032032024,0.03415269
t_2098,46.89372,36.45286,0.01198213,0.008810033,0.012402231,0.014031501
t_2099,47.07338,36.45286,0.013915119,0.011370197,0.0152070075,0.016445031
t_21,48.15136,39.28873,0.010956419,0.0061625303,0.0078044995,0.00950407
t_210,47.34287,38.73032,0.010700187,0.006581801,0.008966892,0.009552367
t_2100,47.52254,36.45286,0.020244652,0.02082182,0.025197478,0.024847342
t_2101,46.98355,36.45286,0.012761115,0.009849769,0.013618996,0.015183563
t_2102,47.34287,36.52508,0.015359938,0.013820353,0.019280033,0.021851964
t_2103,46.89372,36.52508,0.012767191,0.009725382,0.0132188555,0.0144457435
t_2104,47.52254,36.52508,0.018140722,0.01787243,0.023979226,0.025998296
t_2105,47.61237,36.52508,0.019140566,0.019406283,0.026167898,0.028407952
t_2106,47.07338,36.52508,0.014202902,0.01179618,0.015734863,0.016989296
t_2107,47.25304,36.52508,0.015459391,0.0137635525,0.0184511,0.020069873
