STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
EMSC.UTM:(500000 4249000 35 S),,27.0057,38.3937,macroseismic,466.35,7.1,0.3,0.8059,0.279298,0.875,27.9385,1.0131,0.532574,1.0822,0.397929,1.4737,0.077689,inferred,Stations_USGS
EMSC.UTM:(501000 4382000 35 S),,27.0175,39.5922,macroseismic,549.31,5.2,0.3,0.8059,0.061424,0.875,6.9974,1.0131,0.143079,1.0822,0.107901,1.4737,0.022814,inferred,Stations_USGS
EMSC.UTM:(504000 4260000 35 S),,27.0516,38.4928,macroseismic,392.74,6.6,0.3,0.8059,0.194421,0.875,19.4077,1.0131,0.392591,1.0822,0.276053,1.4737,0.05489,inferred,Stations_USGS
EMSC.UTM:(506000 4249000 35 S),,27.0744,38.3937,macroseismic,375.79,5.8,0.3,0.8059,0.123194,0.875,10.8345,1.0131,0.257158,1.0822,0.142581,1.4737,0.028927,inferred,Stations_USGS
EMSC.UTM:(506000 4258000 35 S),,27.0745,38.4748,macroseismic,225.01,7.1,0.3,0.8059,0.266745,0.875,27.9385,1.0131,0.519853,1.0822,0.409304,1.4737,0.080183,inferred,Stations_USGS
EMSC.UTM:(506000 4259000 35 S),,27.0745,38.4838,macroseismic,277.28,7.1,0.3,0.8059,0.265728,0.875,27.9385,1.0131,0.51881,1.0822,0.410264,1.4737,0.080393,inferred,Stations_USGS
EMSC.UTM:(507000 4072000 35 S),,27.0841,36.7983,macroseismic,351.85,4.3,0.3,0.8059,0.039412,0.875,3.6318,1.0131,0.048764,1.0822,0.049171,1.4737,0.01058,inferred,Stations_USGS
EMSC.UTM:(507000 4249000 35 S),,27.0859,38.3937,macroseismic,600.0,7.7,0.3,0.8059,0.401154,0.875,43.2589,1.0131,0.739131,1.0822,0.645234,1.4737,0.123902,inferred,Stations_USGS
EMSC.UTM:(507000 4257000 35 S),,27.086,38.4658,macroseismic,232.86,6.7,0.3,0.8059,0.208469,0.875,20.8747,1.0131,0.416693,1.0822,0.297488,1.4737,0.058948,inferred,Stations_USGS
EMSC.UTM:(507000 4258000 35 S),,27.086,38.4748,macroseismic,232.86,7.1,0.3,0.8059,0.266373,0.875,27.9385,1.0131,0.519471,1.0822,0.409655,1.4737,0.08026,inferred,Stations_USGS
EMSC.UTM:(508000 4249000 35 S),,27.0973,38.3937,macroseismic,553.31,6.8,0.3,0.8059,0.228697,0.875,22.4526,1.0131,0.447616,1.0822,0.316131,1.4737,0.06232,inferred,Stations_USGS
EMSC.UTM:(508000 4250000 35 S),,27.0973,38.4027,macroseismic,553.31,7.1,0.3,0.8059,0.274505,0.875,27.9385,1.0131,0.527749,1.0822,0.402174,1.4737,0.078619,inferred,Stations_USGS
EMSC.UTM:(508000 4256000 35 S),,27.0974,38.4568,macroseismic,600.0,7.1,0.3,0.8059,0.268023,0.875,27.9385,1.0131,0.52116,1.0822,0.408108,1.4737,0.07992,inferred,Stations_USGS
EMSC.UTM:(508000 4257000 35 S),,27.0974,38.4658,macroseismic,256.39,6.9,0.3,0.8059,0.235753,0.875,24.1497,1.0131,0.46536,1.0822,0.349002,1.4737,0.068763,inferred,Stations_USGS
EMSC.UTM:(508000 4258000 35 S),,27.0974,38.4748,macroseismic,256.39,6.8,0.3,0.8059,0.220692,0.875,22.4526,1.0131,0.439309,1.0822,0.323111,1.4737,0.063864,inferred,Stations_USGS
EMSC.UTM:(509000 4250000 35 S),,27.1088,38.4027,macroseismic,501.3,5.8,0.3,0.8059,0.122007,0.875,10.8345,1.0131,0.255852,1.0822,0.143429,1.4737,0.02912,inferred,Stations_USGS
EMSC.UTM:(509000 4255000 35 S),,27.1089,38.4477,macroseismic,600.0,7.9,0.3,0.8059,0.441957,0.875,50.0457,1.0131,0.814197,1.0822,0.769181,1.4737,0.147148,inferred,Stations_USGS
EMSC.UTM:(509000 4256000 35 S),,27.1089,38.4567,macroseismic,600.0,6.9,0.3,0.8059,0.236293,0.875,24.1497,1.0131,0.46592,1.0822,0.348513,1.4737,0.068655,inferred,Stations_USGS
EMSC.UTM:(509000 4257000 35 S),,27.1089,38.4658,macroseismic,284.28,7.3,0.3,0.8059,0.301924,0.875,32.3217,1.0131,0.58084,1.0822,0.479918,1.4737,0.093476,inferred,Stations_USGS
EMSC.UTM:(510000 4256000 35 S),,27.1203,38.4567,macroseismic,600.0,6.9,0.3,0.8059,0.235912,0.875,24.1497,1.0131,0.465525,1.0822,0.348857,1.4737,0.068731,inferred,Stations_USGS
EMSC.UTM:(510000 4257000 35 S),,27.1204,38.4658,macroseismic,284.28,6.8,0.3,0.8059,0.220839,0.875,22.4526,1.0131,0.439463,1.0822,0.322979,1.4737,0.063835,inferred,Stations_USGS
EMSC.UTM:(510000 4258000 35 S),,27.1204,38.4748,macroseismic,284.28,7.3,0.3,0.8059,0.300334,0.875,32.3217,1.0131,0.57923,1.0822,0.481474,1.4737,0.093816,inferred,Stations_USGS
EMSC.UTM:(511000 4240000 35 S),,27.1315,38.3125,macroseismic,419.01,7.8,0.3,0.8059,0.439723,0.875,46.5288,1.0131,0.793646,1.0822,0.686009,1.4737,0.131062,inferred,Stations_USGS
EMSC.UTM:(511000 4247000 35 S),,27.1317,38.3756,macroseismic,402.83,6.6,0.3,0.8059,0.202362,0.875,19.4077,1.0131,0.400942,1.0822,0.269362,1.4737,0.053401,inferred,Stations_USGS
EMSC.UTM:(511000 4249000 35 S),,27.1317,38.3936,macroseismic,429.39,8.4,0.3,0.8059,0.615366,0.875,72.0435,1.0131,1.086509,1.0822,1.130213,1.4737,0.212788,inferred,Stations_USGS
EMSC.UTM:(511000 4257000 35 S),,27.1318,38.4657,macroseismic,448.22,null,null,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(511000 4260000 35 S),,27.1319,38.4928,macroseismic,521.29,5.4,0.3,0.8059,0.091258,0.875,8.0952,1.0131,0.200404,1.0822,0.107088,1.4737,0.022063,inferred,Stations_USGS
EMSC.UTM:(512000 4070000 35 S),,27.1401,36.7802,macroseismic,460.7,4.9,0.3,0.8059,0.056879,0.875,5.6234,1.0131,0.109517,1.0822,0.079496,1.4737,0.016818,inferred,Stations_USGS
EMSC.UTM:(512000 4243000 35 S),,27.143,38.3396,macroseismic,422.28,6.2,0.3,0.8059,0.159999,0.875,14.5008,1.0131,0.323346,1.0822,0.194388,1.4737,0.038947,inferred,Stations_USGS
EMSC.UTM:(512000 4251000 35 S),,27.1432,38.4117,macroseismic,495.85,6.8,0.3,0.8059,0.225118,0.875,22.4526,1.0131,0.443919,1.0822,0.319203,1.4737,0.062999,inferred,Stations_USGS
EMSC.UTM:(512000 4253000 35 S),,27.1432,38.4297,macroseismic,249.31,7.6,0.3,0.8059,0.367553,0.875,40.2189,1.0131,0.689926,1.0822,0.605278,1.4737,0.116785,inferred,Stations_USGS
EMSC.UTM:(512000 4254000 35 S),,27.1432,38.4387,macroseismic,249.31,7.2,0.3,0.8059,0.285484,0.875,30.0503,1.0131,0.551223,1.0822,0.441594,1.4737,0.086222,inferred,Stations_USGS
EMSC.UTM:(514000 4249000 35 S),,27.166,38.3936,macroseismic,479.52,5.6,0.3,0.8059,0.107058,0.875,9.3652,1.0131,0.228168,1.0822,0.122838,1.4737,0.025096,inferred,Stations_USGS
EMSC.UTM:(514000 4257000 35 S),,27.1662,38.4657,macroseismic,564.19,6.8,0.3,0.8059,0.219367,0.875,22.4526,1.0131,0.43792,1.0822,0.324306,1.4737,0.064129,inferred,Stations_USGS
EMSC.UTM:(516000 4256000 35 S),,27.1891,38.4566,macroseismic,261.17,7.1,0.3,0.8059,0.264369,0.875,27.9385,1.0131,0.517413,1.0822,0.411556,1.4737,0.080677,inferred,Stations_USGS
EMSC.UTM:(517000 4256000 35 S),,27.2006,38.4566,macroseismic,268.8,8.2,0.3,0.8059,0.523215,0.875,62.2736,1.0131,0.953021,1.0822,0.986839,1.4737,0.187399,inferred,Stations_USGS
EMSC.UTM:(519000 4257000 35 S),,27.2235,38.4656,macroseismic,485.39,5.2,0.3,0.8059,0.080304,0.875,6.9974,1.0131,0.178985,1.0822,0.091555,1.4737,0.018978,inferred,Stations_USGS
EMSC.UTM:(521000 4189000 35 S),,27.2444,37.8527,macroseismic,441.02,5.5,0.3,0.8059,0.112865,0.875,8.7071,1.0131,0.229282,1.0822,0.105736,1.4737,0.021481,inferred,Stations_USGS
EMSC.UTM:(522000 4136000 35 S),,27.2541,37.375,macroseismic,341.8,6.4,0.3,0.8059,0.169566,0.875,16.7758,1.0131,0.348996,1.0822,0.237304,1.4737,0.047503,inferred,Stations_USGS
EMSC.UTM:(522000 4189000 35 S),,27.2558,37.8527,macroseismic,441.02,7.9,0.3,0.8059,0.499495,0.875,50.0457,1.0131,0.868305,1.0822,0.713595,1.4737,0.135283,inferred,Stations_USGS
EMSC.UTM:(522000 4190000 35 S),,27.2558,37.8617,macroseismic,600.0,7.9,0.3,0.8059,0.500162,0.875,50.0457,1.0131,0.868914,1.0822,0.713012,1.4737,0.135159,inferred,Stations_USGS
EMSC.UTM:(523000 4094000 35 S),,27.2641,36.9963,macroseismic,678.4,4.5,0.3,0.8059,0.046417,0.875,4.2016,1.0131,0.06735,1.0822,0.056268,1.4737,0.012002,inferred,Stations_USGS
EMSC.UTM:(523000 4096000 35 S),,27.2642,37.0144,macroseismic,386.31,4.5,0.3,0.8059,0.046636,0.875,4.2016,1.0131,0.067759,1.0822,0.056105,1.4737,0.011963,inferred,Stations_USGS
EMSC.UTM:(523000 4190000 35 S),,27.2672,37.8617,macroseismic,535.77,5.8,0.3,0.8059,0.134551,0.875,10.8345,1.0131,0.269361,1.0822,0.135079,1.4737,0.027227,inferred,Stations_USGS
EMSC.UTM:(524000 4082000 35 S),,27.275,36.8882,macroseismic,483.69,5.5,0.3,0.8059,0.084122,0.875,8.7071,1.0131,0.196454,1.0822,0.126609,1.4737,0.026288,inferred,Stations_USGS
EMSC.UTM:(524000 4083000 35 S),,27.275,36.8972,macroseismic,289.43,4.5,0.3,0.8059,0.045245,0.875,4.2016,1.0131,0.065168,1.0822,0.057156,1.4737,0.012215,inferred,Stations_USGS
EMSC.UTM:(524000 4095000 35 S),,27.2754,37.0053,macroseismic,711.71,4.5,0.3,0.8059,0.04648,0.875,4.2016,1.0131,0.067468,1.0822,0.056221,1.4737,0.011991,inferred,Stations_USGS
EMSC.UTM:(525000 4082000 35 S),,27.2862,36.8881,macroseismic,398.59,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(525000 4083000 35 S),,27.2862,36.8971,macroseismic,274.32,4.8,0.3,0.8059,0.054487,0.875,5.2282,1.0131,0.097969,1.0822,0.072566,1.4737,0.015374,inferred,Stations_USGS
EMSC.UTM:(525000 4091000 35 S),,27.2865,36.9693,macroseismic,476.42,4.1,0.3,0.8059,0.033051,0.875,2.9012,1.0131,0.038615,1.0822,0.037166,1.4737,0.00746,inferred,Stations_USGS
EMSC.UTM:(525000 4106000 35 S),,27.287,37.1045,macroseismic,481.82,null,null,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(526000 4081000 35 S),,27.2974,36.8791,macroseismic,372.04,5.4,0.3,0.8059,0.078751,0.875,8.0952,1.0131,0.18546,1.0822,0.117214,1.4737,0.024414,inferred,Stations_USGS
EMSC.UTM:(526000 4082000 35 S),,27.2974,36.8881,macroseismic,372.04,4.1,0.3,0.8059,0.031465,0.875,2.9012,1.0131,0.037604,1.0822,0.038078,1.4737,0.007736,inferred,Stations_USGS
EMSC.UTM:(526000 4106000 35 S),,27.2982,37.1044,macroseismic,448.83,5.0,0.3,0.8059,0.064995,0.875,6.0485,1.0131,0.137546,1.0822,0.082393,1.4737,0.017289,inferred,Stations_USGS
EMSC.UTM:(527000 4092000 35 S),,27.309,36.9782,macroseismic,519.02,4.1,0.3,0.8059,0.033076,0.875,2.9012,1.0131,0.038631,1.0822,0.037152,1.4737,0.007456,inferred,Stations_USGS
EMSC.UTM:(530000 4100000 35 S),,27.343,37.0502,macroseismic,494.97,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(530000 4109000 35 S),,27.3434,37.1314,macroseismic,513.97,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(531000 4101000 35 S),,27.3543,37.0592,macroseismic,892.04,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(533000 4098000 35 S),,27.3767,37.0321,macroseismic,255.21,4.9,0.3,0.8059,0.059444,0.875,5.6234,1.0131,0.115918,1.0822,0.077376,1.4737,0.016316,inferred,Stations_USGS
EMSC.UTM:(533000 4099000 35 S),,27.3767,37.0411,macroseismic,255.21,4.8,0.3,0.8059,0.055981,0.875,5.2282,1.0131,0.101442,1.0822,0.071373,1.4737,0.015091,inferred,Stations_USGS
EMSC.UTM:(534000 4100000 35 S),,27.388,37.0501,macroseismic,523.64,4.5,0.3,0.8059,0.046494,0.875,4.2016,1.0131,0.067494,1.0822,0.05621,1.4737,0.011988,inferred,Stations_USGS
EMSC.UTM:(534000 4552000 35 T),,27.411,41.1231,macroseismic,324.8,4.1,0.3,0.8059,0.016976,0.875,2.9012,1.0131,0.026956,1.0822,0.048859,1.4737,0.010771,inferred,Stations_USGS
EMSC.UTM:(535000 4098000 35 S),,27.3991,37.032,macroseismic,397.23,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(535000 4099000 35 S),,27.3992,37.041,macroseismic,397.23,2.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(535000 4100000 35 S),,27.3992,37.0501,macroseismic,527.22,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(535000 4101000 35 S),,27.3993,37.0591,macroseismic,755.27,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(536000 4099000 35 S),,27.4104,37.041,macroseismic,395.76,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(536000 4179000 35 S),,27.4144,37.7621,macroseismic,547.14,6.8,0.3,0.8059,0.230656,0.875,22.4526,1.0131,0.449627,1.0822,0.314483,1.4737,0.061956,inferred,Stations_USGS
EMSC.UTM:(537000 4274000 35 S),,27.4308,38.6182,macroseismic,514.23,6.0,0.3,0.8059,0.121977,0.875,12.5343,1.0131,0.267809,1.0822,0.181468,1.4737,0.036969,inferred,Stations_USGS
EMSC.UTM:(538000 4098000 35 S),,27.4329,37.0319,macroseismic,600.0,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(538000 4099000 35 S),,27.4329,37.0409,macroseismic,600.0,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(538000 4706000 35 T),,27.4686,42.5099,macroseismic,760.0,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(539000 4098000 35 S),,27.4441,37.0319,macroseismic,895.85,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(543000 4102000 35 S),,27.4893,37.0677,macroseismic,882.32,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(546000 4537000 35 T),,27.5528,40.9874,macroseismic,516.73,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(555000 4440000 35 T),,27.6513,40.113,macroseismic,241.61,4.5,0.3,0.8059,0.034431,0.875,4.2016,1.0131,0.049409,1.0822,0.065206,1.4737,0.014158,inferred,Stations_USGS
EMSC.UTM:(563000 4232000 34 S),,21.7256,38.2383,macroseismic,339.62,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(564000 4215000 35 S),,27.7355,38.085,macroseismic,700.23,null,null,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(564000 4233000 34 S),,21.7371,38.2472,macroseismic,399.64,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(568000 4555000 35 T),,27.8163,41.1479,macroseismic,411.64,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(573000 4188000 35 S),,27.8353,37.841,macroseismic,277.29,5.9,0.3,0.8059,0.115894,0.875,11.6535,1.0131,0.254801,1.0822,0.166482,1.4737,0.033987,inferred,Stations_USGS
EMSC.UTM:(575000 4388000 35 S),,27.8799,39.643,macroseismic,382.91,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(576000 4387000 35 S),,27.8915,39.6339,macroseismic,439.81,5.2,0.3,0.8059,0.059314,0.875,6.9974,1.0131,0.13678,1.0822,0.110238,1.4737,0.023368,inferred,Stations_USGS
EMSC.UTM:(582000 4003000 35 S),,27.9174,36.1728,macroseismic,487.76,2.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(587000 4377000 35 S),,28.0183,39.5427,macroseismic,494.97,4.0,0.3,0.8059,0.018681,0.875,2.4806,1.0131,0.026836,1.0822,0.039291,1.4737,0.008374,inferred,Stations_USGS
EMSC.UTM:(600000 4030000 35 S),,28.121,36.4144,macroseismic,289.84,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(603000 4030000 35 S),,28.1544,36.4141,macroseismic,335.09,4.1,0.3,0.8059,0.022202,0.875,2.9012,1.0131,0.031155,1.0822,0.045606,1.4737,0.00997,inferred,Stations_USGS
EMSC.UTM:(609000 4032000 35 S),,28.2216,36.4315,macroseismic,368.35,3.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(609000 4033000 35 S),,28.2217,36.4405,macroseismic,368.35,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(609000 4034000 35 S),,28.2219,36.4495,macroseismic,397.04,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(612000 4113000 35 S),,28.267,37.1611,macroseismic,695.9,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(616000 4197000 35 S),,28.3254,37.9176,macroseismic,335.83,4.1,0.3,0.8059,0.029116,0.875,2.9012,1.0131,0.036063,1.0822,0.039563,1.4737,0.008194,inferred,Stations_USGS
EMSC.UTM:(620000 4119000 35 S),,28.3581,37.2142,macroseismic,571.91,4.1,0.3,0.8059,0.026274,0.875,2.9012,1.0131,0.034119,1.0822,0.041619,1.4737,0.008841,inferred,Stations_USGS
EMSC.UTM:(636000 4539000 35 T),,28.6229,40.9953,macroseismic,492.94,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(636000 4540000 35 T),,28.6231,41.0043,macroseismic,492.94,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(636000 4541000 35 T),,28.6233,41.0133,macroseismic,593.78,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(637000 4539000 35 T),,28.6348,40.9951,macroseismic,406.0,2.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(637000 4540000 35 T),,28.635,41.0041,macroseismic,406.0,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(637000 4541000 35 T),,28.6352,41.0131,macroseismic,263.62,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(638000 4538000 35 T),,28.6464,40.9859,macroseismic,439.91,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(638000 4540000 35 T),,28.6469,41.0039,macroseismic,419.96,3.4,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(638000 4541000 35 T),,28.6471,41.0129,macroseismic,493.28,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(638000 4542000 35 T),,28.6473,41.0219,macroseismic,493.28,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(639000 4540000 35 T),,28.6588,41.0038,macroseismic,538.34,4.3,0.3,0.8059,0.022849,0.875,3.6318,1.0131,0.0354,1.0822,0.057268,1.4737,0.012551,inferred,Stations_USGS
EMSC.UTM:(639000 4541000 35 T),,28.659,41.0128,macroseismic,527.22,4.1,0.3,0.8059,0.016976,0.875,2.9012,1.0131,0.026956,1.0822,0.048859,1.4737,0.010771,inferred,Stations_USGS
EMSC.UTM:(639000 4542000 35 T),,28.6592,41.0218,macroseismic,527.22,3.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(639000 4544000 35 T),,28.6597,41.0398,macroseismic,451.98,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(639000 4548000 35 T),,28.6606,41.0758,macroseismic,553.18,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(640000 4538000 35 T),,28.6702,40.9856,macroseismic,418.93,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(640000 4539000 35 T),,28.6704,40.9946,macroseismic,538.34,4.1,0.3,0.8059,0.016976,0.875,2.9012,1.0131,0.026956,1.0822,0.048859,1.4737,0.010771,inferred,Stations_USGS
EMSC.UTM:(640000 4541000 35 T),,28.6709,41.0126,macroseismic,527.22,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(640000 4546000 35 T),,28.672,41.0576,macroseismic,390.07,3.9,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(640000 4547000 35 T),,28.6723,41.0666,macroseismic,239.17,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(641000 4540000 35 T),,28.6825,41.0034,macroseismic,366.16,4.5,0.3,0.8059,0.030754,0.875,4.2016,1.0131,0.046488,1.0822,0.067124,1.4737,0.014626,inferred,Stations_USGS
EMSC.UTM:(641000 4541000 35 T),,28.6828,41.0124,macroseismic,537.94,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(641000 4542000 35 T),,28.683,41.0214,macroseismic,537.94,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(641000 4543000 35 T),,28.6832,41.0304,macroseismic,353.67,4.2,0.3,0.8059,0.019695,0.875,3.3766,1.0131,0.030891,1.0822,0.052897,1.4737,0.011627,inferred,Stations_USGS
EMSC.UTM:(641000 4547000 35 T),,28.6841,41.0664,macroseismic,524.34,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(644000 4537000 35 T),,28.7175,40.9759,macroseismic,460.35,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(644000 4538000 35 T),,28.7177,40.9849,macroseismic,460.35,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(644000 4539000 35 T),,28.718,40.9939,macroseismic,521.51,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(644000 4546000 35 T),,28.7196,41.0569,macroseismic,385.9,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(645000 4537000 35 T),,28.7294,40.9757,macroseismic,490.34,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(646000 4077000 35 S),,28.6428,36.832,macroseismic,241.52,4.5,0.3,0.8059,0.03904,0.875,4.2016,1.0131,0.053893,1.0822,0.062565,1.4737,0.013517,inferred,Stations_USGS
EMSC.UTM:(646000 4537000 35 T),,28.7413,40.9755,macroseismic,490.34,3.3,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(646000 4538000 35 T),,28.7415,40.9845,macroseismic,490.34,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(648000 4544000 35 T),,28.7667,41.0382,macroseismic,345.49,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(649000 4540000 35 T),,28.7776,41.002,macroseismic,386.3,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(652000 4540000 35 T),,28.8133,41.0014,macroseismic,226.69,4.5,0.3,0.8059,0.030754,0.875,4.2016,1.0131,0.046488,1.0822,0.067124,1.4737,0.014626,inferred,Stations_USGS
EMSC.UTM:(653000 4208000 34 S),,22.7485,38.0112,macroseismic,600.0,4.1,0.3,0.8059,0.016976,0.875,2.9012,1.0131,0.026956,1.0822,0.048859,1.4737,0.010771,inferred,Stations_USGS
EMSC.UTM:(653000 4539000 35 T),,28.8249,40.9922,macroseismic,226.69,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(653000 4543000 35 T),,28.8259,41.0283,macroseismic,379.99,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(655000 4539000 35 T),,28.8487,40.9919,macroseismic,381.52,3.1,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(655000 4540000 35 T),,28.8489,41.0009,macroseismic,381.52,4.1,0.3,0.8059,0.016976,0.875,2.9012,1.0131,0.026956,1.0822,0.048859,1.4737,0.010771,inferred,Stations_USGS
EMSC.UTM:(656000 4540000 35 T),,28.8608,41.0007,macroseismic,375.84,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(656000 4544000 35 T),,28.8618,41.0367,macroseismic,373.09,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(657000 4537000 35 T),,28.8719,40.9735,macroseismic,245.73,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(657000 4538000 35 T),,28.8722,40.9825,macroseismic,375.73,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(657000 4539000 35 T),,28.8724,40.9915,macroseismic,375.73,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(657000 4543000 35 T),,28.8735,41.0275,macroseismic,373.09,2.8,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(657000 4546000 35 T),,28.8742,41.0545,macroseismic,296.9,4.1,0.3,0.8059,0.016976,0.875,2.9012,1.0131,0.026956,1.0822,0.048859,1.4737,0.010771,inferred,Stations_USGS
EMSC.UTM:(658000 4560000 35 T),,28.8897,41.1804,macroseismic,372.79,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(659000 4159000 34 S),,22.8061,37.5687,macroseismic,373.07,3.2,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(659000 4541000 35 T),,28.8967,41.0091,macroseismic,291.39,3.6,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(659000 4544000 35 T),,28.8975,41.0361,macroseismic,331.01,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(660000 4539000 35 T),,28.9081,40.9909,macroseismic,352.85,2.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(660000 4542000 35 T),,28.9089,41.0179,macroseismic,371.78,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(661000 4070000 35 S),,28.8095,36.7665,macroseismic,234.84,4.2,0.3,0.8059,0.024598,0.875,3.3766,1.0131,0.034827,1.0822,0.049962,1.4737,0.010906,inferred,Stations_USGS
EMSC.UTM:(662000 4542000 35 T),,28.9326,41.0175,macroseismic,296.55,2.7,0.3,,,,,,,,,,,inferred,Stations_USGS
EMSC.UTM:(663000 4541000 35 T),,28.9443,41.0083,macroseismic,297.59,2.4,0.3,,,,,,,,,,,inferred,Stations_USGS
