calc_id,description,cal_time,recording_stations,gmlt,rupture,gmpe,max_distance,imt,max_gmv,nominal_bias_mean,nominal_bias_stdev,abs_bias
1597,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:25km",5,Seismic,GEM,Sudhaus_And_Jonsson_et_al_2010,CampbellBozorgnia2014,,PGA,0.52628,,,
1597,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:25km",5,Seismic,GEM,Sudhaus_And_Jonsson_et_al_2010,ZhaoEtAl2006Asc,,PGA,0.8030872,,,
1598,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,GEM,Sudhaus_And_Jonsson_et_al_2010,AkkarEtAlRjb2014,,PGA,0.5386565,,,
1598,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,GEM,Sudhaus_And_Jonsson_et_al_2010,BooreEtAl2014,,PGA,0.5600543,,,
1598,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,GEM,Sudhaus_And_Jonsson_et_al_2010,CampbellBozorgnia2014,,PGA,0.52628,,,
1598,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,GEM,Sudhaus_And_Jonsson_et_al_2010,ZhaoEtAl2006Asc,,PGA,0.8030872,,,
1600,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,GEM,Berberian_et_al_1999,AkkarEtAlRjb2014,,PGA,0.51793087,,,
1600,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,GEM,Berberian_et_al_1999,BooreEtAl2014,,PGA,0.5602747,,,
1600,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,GEM,Berberian_et_al_1999,CampbellBozorgnia2014,,PGA,0.48985294,,,
1600,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,GEM,Berberian_et_al_1999,ZhaoEtAl2006Asc,,PGA,0.5721245,,,
1603,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,GEM,Zarei_et_al_2019,AkkarEtAlRjb2014,,PGA,0.53136635,,,
1603,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,GEM,Zarei_et_al_2019,BooreEtAl2014,,PGA,0.5436048,,,
1603,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,GEM,Zarei_et_al_2019,CampbellBozorgnia2014,,PGA,0.4939274,,,
1603,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:GEM, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,GEM,Zarei_et_al_2019,ZhaoEtAl2006Asc,,PGA,0.56714803,,,
1606,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT, Max_dist:25km",5,Seismic,USGS,GCMT,AbrahamsonEtAl2014,,PGA,0.50095445,,,
1606,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT, Max_dist:25km",5,Seismic,USGS,GCMT,BooreEtAl2014,,PGA,0.57162637,,,
1606,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT, Max_dist:25km",5,Seismic,USGS,GCMT,CampbellBozorgnia2014,,PGA,0.4519879,,,
1606,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT, Max_dist:25km",5,Seismic,USGS,GCMT,ChiouYoungs2014,,PGA,0.517062,,,
1609,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:25km",5,Seismic,USGS,USGS,AbrahamsonEtAl2014,,PGA,0.5431551,,,
1609,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:25km",5,Seismic,USGS,USGS,BooreEtAl2014,,PGA,0.5774027,,,
1609,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:25km",5,Seismic,USGS,USGS,CampbellBozorgnia2014,,PGA,0.5655686,,,
1609,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:25km",5,Seismic,USGS,USGS,ChiouYoungs2014,,PGA,0.6557721,,,
1612,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:25km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,AbrahamsonEtAl2014,,PGA,0.5580102,,,
1612,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:25km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,BooreEtAl2014,,PGA,0.5600543,,,
1612,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:25km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,CampbellBozorgnia2014,,PGA,0.52628,,,
1612,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:25km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,ChiouYoungs2014,,PGA,0.6705714,,,
1613,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,AbrahamsonEtAl2014,,PGA,0.5580102,,,
1613,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,BooreEtAl2014,,PGA,0.5600543,,,
1613,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,CampbellBozorgnia2014,,PGA,0.52628,,,
1613,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Sudhaus_And_Jonsson_et_al_2010, Max_dist:50km",5,Seismic,USGS,Sudhaus_And_Jonsson_et_al_2010,ChiouYoungs2014,,PGA,0.6705714,,,
1615,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,USGS,Berberian_et_al_1999,AbrahamsonEtAl2014,,PGA,0.5120814,,,
1615,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,USGS,Berberian_et_al_1999,BooreEtAl2014,,PGA,0.5602747,,,
1615,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,USGS,Berberian_et_al_1999,CampbellBozorgnia2014,,PGA,0.48985294,,,
1615,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Berberian_et_al_1999, Max_dist:25km",5,Seismic,USGS,Berberian_et_al_1999,ChiouYoungs2014,,PGA,0.54223675,,,
1618,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,USGS,Zarei_et_al_2019,AbrahamsonEtAl2014,,PGA,0.5272297,,,
1618,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,USGS,Zarei_et_al_2019,BooreEtAl2014,,PGA,0.5436048,,,
1618,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,USGS,Zarei_et_al_2019,CampbellBozorgnia2014,,PGA,0.4939274,,,
1618,"19970510_M7.2_Qayen median gmf, Stations:Seismic, gmlt:USGS, Rupture:Zarei_et_al_2019, Max_dist:25km",5,Seismic,USGS,Zarei_et_al_2019,ChiouYoungs2014,,PGA,0.5342301,,,
